Original,Translate_es_1
" ché là dove appetito non si torce, dico nel cielo, io me ne gloriai","Porque allí donde nuestro apetito no se vuelve a los bienes terrenales, quiero decir en el Paraíso, me enorgullecí de ello"
 Ben se’ tu manto che tosto raccorce,Claro que eres una capa que se acorta rápidamente.
" sì che, se non s’appon di dì in die, lo tempo va dintorno con le force","Así, si no se añade un poco cada día, el tiempo lo tiñe continuamente."
" Dal ‘voi’ che prima a Roma s’offerie, in che la sua famiglia men persevra, ricominciaron le parole mie","Mis palabras se reanudaron dando a Cacciaguía del 'vosotros', que fue ofrecido por primera vez a Roma y cuyo pueblo no sigue ahora este uso."
" onde Beatrice, ch’era un poco scevra, ridendo, parve quella che tossio al primo fallo scritto di Ginevra","Entonces Beatrice, que estaba un poco al margen, riendo, parecía la que tocó en el primer encuentro comprometedor de Ginebra con Lancelot, del que está escrito en las novelas francesas"
 Io cominciai,Yo empecé.
 «Voi siete il padre mio,¡Ustedes son mi padre!
 voi mi date a parlar tutta baldezza,Usted me anima a hablar con seguridad
" voi mi levate sì, ch’i’ son più ch’io",Tú me levantas tanto que yo soy superior a mí mismo.
" Per tanti rivi s’empie d’allegrezza la mente mia, che di sé fa letizia perché può sostener che non si spezza","Mi mente se llena de alegría por tantas razones diferentes que se regocija, porque es capaz de sostenerla"
" Ditemi dunque, cara mia primizia, quai fuor li vostri antichi e quai fuor li anni che si segnaro in vostra püerizia","Por tanto, dígame, mi ancestro, quiénes fueron sus antepasados y cuáles fueron los años que contaron en su niñez"
" ditemi de l’ovil di San Giovanni quanto era allora, e chi eran le genti tra esso degne di più alti scanni»",Decidme cuántos eran entonces los habitantes del redil de San Juan y cuáles eran las familias más importantes en aquel tiempo.
" Come s’avviva a lo spirar d’i venti carbone in fiamma, così vid’ io quella luce risplendere a’ miei blandimenti","Como el carbón entre las llamas se vuelve más candente, si sopla el viento, así yo vi aquella luz que resplandecía atraída por mis palabras"
" e come a li occhi miei si fé più bella, così con voce più dolce e soave, ma non con questa moderna favella, dissemi","Y tan pronto como se hizo más hermosa a mis ojos, con voz aun más dulce y agradable, aunque no hablaba este lenguaje moderno, me dijo:"
" «Da quel dì che fu detto ‘Ave’ al parto in che mia madre, ch’è or santa, s’allevïò di me ond’ era grave, ","Desde el día en que el arcángel Gabriel dijo: ""Ave a María, hasta el día en que mi madre, que ahora es santa, me dio a luz,"
 al suo Leon cinquecento cinquanta e trenta fiate venne questo foco a rinfiammarsi sotto la sua pianta,"Este planeta se ha unido a la constelación del León 580 veces, calentándose bajo su pata"
 Li antichi miei e io nacqui nel loco dove si truova pria l’ultimo sesto da quei che corre il vostro annüal gioco,Mis antepasados y yo nacimos en el lugar donde hoy los que corren el palio anual se reúnen primero con el último sestiero
 Basti d’i miei maggiori udirne questo,"De mis antepasados, sólo tienes que escuchar esto."
" chi ei si fosser e onde venner quivi, più è tacer che ragionare onesto",Porque es más oportuno callar que no contar quiénes eran y de dónde venían
" Tutti color ch’a quel tempo eran ivi da poter arme tra Marte e ’l Batista, eran il quinto di quei ch’or son vivi","Todos los que en aquel tiempo eran aptos para llevar armas, entre Marte y el Bautista, eran una quinta parte de los que ahora están en la ciudad"
" Ma la cittadinanza, ch’è or mista di Campi, di Certaldo e di Fegghine, pura vediesi ne l’ultimo artista","Pero la población, que hoy está mezclada con los habitantes de Campi Bisenzio, Certaldo, Figline Valdarno, era entonces pura hasta el último de los artesanos"
" Oh quanto fora meglio esser vicine quelle genti ch’io dico, e al Galluzzo e a Trespiano aver vostro confine, ","Oh, ¿cuánto mejor sería que esas personas que digo estuvieran aún cerca, y que Florencia todavía tuviera su frontera en Galluzzo y Trespiano,"
" che averle dentro e sostener lo puzzo del villan d’Aguglion, di quel da Signa, che già per barattare ha l’occhio aguzzo",en lugar de albergar a estas personas y apoyar el olor del villano de Aguglione y el de Signa que ya tiene el ojo listo para hacer trueque
" Se la gente ch’al mondo più traligna non fosse stata a Cesare noverca, ma come madre a suo figlio benigna, tal fatto è fiorentino e cambia e merca, che si sarebbe vòlto a Simifonti, là dove andava l’avolo a la cerca","Si la gente que más se desvía de las reglas del mundo no hubiera sido madrastra hacia el emperador, sino que hubiera sido una madre amorosa hacia su hijo, algunos florentinos nuevos que cambiaran de divisas y regatearían quedarían en Semifonte, donde sus antepasados iban a pedir limosna"
 sariesi Montemurlo ancor de’ Conti,Montemurlo todavía sería un Conti.
" sarieno i Cerchi nel piovier d’Acone, e forse in Valdigrieve i Buondelmonti","Los Círculos todavía estarían en el Piviero de Acón, y tal vez los Buondelmonti se quedarían en Val di Greve"
" Sempre la confusion de le persone principio fu del mal de la cittade, come del vostro il cibo che s’appone","La mezcla de las gentes siempre ha causado el mal de las ciudades, como la adición de alimentos a otros sin digerir es fuente de enfermedades"
 e cieco toro più avaccio cade che cieco agnello,y un toro ciego cae más pronto que un ciego cordero
 e molte volte taglia più e meglio una che le cinque spade,y a menudo una espada corta más y mejor que cinco espadas juntas
" Se tu riguardi Luni e Orbisaglia come sono ite, ","Si consideras cómo cayeron en ruinas Luni y Orbisaglia,"
" e come se ne vanno di retro ad esse Chiusi e Sinigaglia,","Y como van tras ellas Cerrados y Senigallia,"
"udir come le schiatte si disfanno non ti parrà nova cosa né forte, poscia che le cittadi termine hanno","No te parecerá lo inaudito o difícil de creer el sentir como las casas están en decadencia, ya que incluso las ciudades tienen fin"
" Le vostre cose tutte hanno lor morte, sì come voi","Las cosas terrenales son todas mortales, igual que ustedes."
" ma celasi in alcuna che dura molto, e le vite son corte","me es menos visible en algunas cosas que duran mucho, mientras que la vida humana es mucho más corta"
" E come ’l volger del ciel de la luna cuopre e discuopre i liti sanza posa, così fa di Fiorenza la Fortuna","Y como la Luna con sus fases cubre y descubre sin cesar los lides , así la Fortuna hace con el destino de Florencia"
 per che non dee parer mirabil cosa ciò ch’io dirò de li alti Fiorentini onde è la fama nel tempo nascosa,"Por tanto, no debe parecer extraño lo que voy a decir ahora de las grandes familias florentinas, cuya fama ha sido borrada del tiempo"
" Io vidi li Ughi e vidi i Catellini, Filippi, Greci, Ormanni e Alberichi, già nel calare, illustri cittadini","Vi a los Ugos y a los Catellini, a los Filipos, a los Griegos, a los Ormannos y a los Alberigos que eran ilustres ciudadanos, ya entonces cuando declinaban"
" e vidi così grandi come antichi, con quel de la Sannella, quel de l’Arca, e Soldanieri e Ardinghi e Bostichi","y vi familias antiguamente poderosas, los Sannella, los del Arca, los soldadores, los Ardingos y los Bostiques"
" Sovra la porta ch’al presente è carca di nova fellonia di tanto peso che tosto fia iattura de la barca, ","En la puerta que hoy está cargada de la nueva felonia, tan pesada que pronto será el desastre de todo el barco,"
" erano i Ravignani, ond’ è disceso il conte Guido e qualunque del nome de l’alto Bellincione ha poscia preso","Vivían los ravignanos, de los cuales descendió el conde Guido, y cualquiera que tomó el nombre de Bellincione"
" Quel de la Pressa sapeva già come regger si vuole, e avea Galigaio dorata in casa sua già l’elsa e ’l pome","La familia de la Pressa ya sabía cómo gobernar, y los galigaos ya tenían en casa el casco y el mango de la espada dorada"
" Grand’ era già la colonna del Vaio, Sacchetti, Giuochi, Fifanti e Barucci e Galli e quei ch’arrossan per lo staio","El escudo de Vayo ya era famoso, así como los Sacchetti, los Juegos, los Fifantes, los Barucci, los Gallos y los que se ruborizan por el fraude del estaio"
" Lo ceppo di che nacquero i Calfucci era già grande, e già eran tratti a le curule Sizii e Arrigucci","El tronco del que nacieron los Calfucci ya era grande, y ya eran llevados a los cargos políticos los Sizi y los Arrigucci"
 Oh quali io vidi quei che son disfatti per lor superbia,"Oh, qué poderosos eran entonces los que fueron destruidos por su soberbia"
 e le palle de l’oro fiorian Fiorenza in tutt’ i suoi gran fatti,y el escudo de las bolas de oro hacía ilustre Florencia en todas las ilustres empresas
" Così facieno i padri di coloro che, sempre che la vostra chiesa vaca, si fanno grassi stando a consistoro",Así lo hacían los antepasados de aquellos que ahora se aprovechan para enriquecerse con el hecho de que la sede obispal está vacante
" L’oltracotata schiatta che s’indraca dietro a chi fugge, e a chi mostra ’l dente o ver la borsa, com’ agnel si placa, ","La familia traicionera que endurece detrás de quien huye, mientras se apacigua como un cordero delante de quien muestra los dientes o la bolsa,"
" già venìa sù, ma di picciola gente","Ya era poderosa, pero tenía orígenes humildes."
 sì che non piacque ad Ubertin Donato che poï il suocero il fé lor parente,Porque a Ubertino Donati no le gustó que su suegro lo hubiera emparentado con ellos
" Già era ’l Caponsacco nel mercato disceso giù da Fiesole, e già era buon cittadino Giuda e Infangato","Los Capones ya habían bajado de Fiesole y vivían en Mercado Viejo, y ya se habían convertido en ciudadanos los Judíos y los Infangatos"
 Io dirò cosa incredibile e vera,Diré algo increíble aunque sea verdad.
 nel picciol cerchio s’entrava per porta che si nomava da quei de la Pera,en el antiguo círculo de muros se entraba a través de la puerta que tomaba el nombre de los Della Pera
" Ciascun che de la bella insegna porta del gran barone il cui nome e ’l cui pregio la festa di Tommaso riconforta, ","Todos los que se burlaban del hermoso letrero del gran barón, cuyo nombre y honor se celebra el día de Santo Tomás,"
 da esso ebbe milizia e privilegio,"le dieron el puesto y el privilegio de caballero,"
 avvegna che con popol si rauni oggi colui che la fascia col fregio,A pesar de que hoy uno que la adorna con frijol de oro está a favor del pueblo
 Già eran Gualterotti e Importuni,Ya estaban presentes los Gualterotti y los Importuni
" e ancor saria Borgo più quïeto, se di novi vicin fosser digiuni",y Borgo Santos Apóstoles estaría más tranquilo si no hubiera comprado nuevos vecinos
" La casa di che nacque il vostro fleto, per lo giusto disdegno che v’ha morti e puose fine al vostro viver lieto, ","La casa de la que nacieron vuestras desgracias, por el justo desdén que os ha arruinado y ha puesto fin a vuestra vida feliz,"
" era onorata, essa e suoi consorti",Estaba honrada con sus consortes
" o Buondelmonte, quanto mal fuggisti le nozze süe per li altrui conforti","Oh Buondelmonte, ¿cuán malo hiciste para huir de la boda, siguiendo el consejo de otros"
" Molti sarebber lieti, che son tristi, se Dio t’avesse conceduto ad Ema la prima volta ch’a città venisti","Si Dios te hubiera ahogado en Emma, la primera vez que viniste a la ciudad, muchos que hoy están tristes se alegrarían"
" Ma conveniesi a quella pietra scema che guarda ’l ponte, che Fiorenza fesse vittima ne la sua pace postrema","En cambio, fue destino que Florencia te hiciera una víctima, en su último período de paz, en ese fragmento de estatua junto al puente"
" Con queste genti, e con altre con esse, vid’ io Fiorenza in sì fatto riposo, che non avea cagione onde piangesse","Vi Florencia con estas y otras familias en tal paz, que no había razones de llanto o de duelo"
" Con queste genti vid’io glorïoso e giusto il popol suo, ",con estas familias vi al pueblo florentino tan glorioso y justo
" tanto che ’l giglio non era ad asta mai posto a ritroso, né per divisïon fatto vermiglio»","tanto que el lirio nunca había sido arrastrado al polvo con la varilla invertida, ni por divisiones internas todavía se había vuelto rojo."
" Qual venne a Climenè, per accertarsi di ciò ch’avëa incontro a sé udito, quei ch’ancor fa li padri ai figli scarsi","Como el que aún hoy induce a los padres a no ser condescendientes, fue a ver a Climén para tener seguridad sobre lo que había oído contra sí mismo,"
" tal era io, e tal era sentito e da Beatrice e da la santa lampa che pria per me avea mutato sito","Así era yo, y así me sentía tanto Beatrice como la santa luz que antes había cambiado de posición para mí"
" Per che mia donna «Manda fuor la vampa del tuo disio», mi disse, ","Por eso, mi mujer me dijo: ""Manifiesta tu deseo."""
 «sì ch’ella esca segnata bene de la interna stampa,para que sea expresado según tus pensamientos
" non perché nostra conoscenza cresca per tuo parlare, ma perché t’ausi a dir la sete, sì che l’uom ti mesca»","No porque necesitemos tus palabras para conocerlo, sino para que te acostumbres a manifestar tus deseos, para que ellos sean escuchados."
" «O cara piota mia che sì t’insusi, che, come veggion le terrene menti non capere in trïangol due ottusi, ","Querido amigo, que te elevas tanto que, como las mentes terrenales ven que en un triángulo no puede haber dos ángulos obtusos,"
" così vedi le cose contingenti anzi che sieno in sé, mirando il punto a cui tutti li tempi son presenti","Así ves las cosas contingentes antes de que sucedan, observando el lugar donde está un eterno presente"
" mentre ch’io era a Virgilio congiunto su per lo monte che l’anime cura e discendendo nel mondo defunto, ","Mientras yo estaba dirigido por Virgilio, subiendo por el monte que purifica las almas y bajando al mundo de los muertos,"
" dette mi fuor di mia vita futura parole gravi, avvegna ch’io mi senta ben tetragono ai colpi di ventura","se me dijeron palabras graves sobre mi vida futura , aunque me siento bien preparado para aguantar los golpes de la desgracia"
 per che la voglia mia saria contenta d’intender qual fortuna mi s’appressa,Así que quiero saber qué destino me espera.
 ché saetta previsa vien più lenta»,"De hecho, una flecha prevista llega más lentamente."
 Così diss’ io a quella luce stessa che pria m’avea parlato,Así que le dije a la misma luz que me había hablado antes.
" e come volle Beatrice, fu la mia voglia confessa","Y mi deseo fue expresado, tal como quiso Beatrice"
" Né per ambage, in che la gente folle già s’inviscava pria che fosse anciso l’Agnel di Dio che le peccata tolle, ","no con palabras sinuosas, en las que los paganos se enredaban mucho antes de que fuera crucificado el Cordero de Dios que quita los pecados del mundo,"
" ma per chiare parole e con preciso latin rispuose quello amor paterno, chiuso e parvente del suo proprio riso","Pero con palabras claras y con un discurso claro aquel padre amoroso me respondió , envuelto y resplandeciente en la luz de su sonrisa"
" «La contingenza, che fuor del quaderno de la vostra matera non si stende, tutta è dipinta nel cospetto etterno","Los eventos contingentes, que no se extienden fuera de vuestro mundo terrenal, están todos pintados en la mente de Dios"
 necessità però quindi non prende se non come dal viso in che si specchia nave che per torrente giù discende,"Pero no son necesarios para esto, como no lo es el hecho de que un barco baje la corriente sólo porque alguien la observa"
" Da indi, sì come viene ad orecchia dolce armonia da organo, mi viene a vista il tempo che ti s’apparecchia","De ahí viene a mí el tiempo que se prepara para ti, como la dulce armonía de un órgano viene al oído"
" Qual si partio Ipolito d’Atene per la spietata e perfida noverca, tal di Fiorenza partir ti convene","Será inevitable dejar Florencia, como Ippolito dejó Atenas debido a la despiadada y perversa madrastra"
" Questo si vuole e questo già si cerca, e tosto verrà fatto a chi ciò pensa là dove Cristo tutto dì si merca","Se quiere esto y se trata de ponerlo en práctica, y pronto se cumplirá, por quien piensa en esto allí donde se mercantiliza a Cristo todos los días"
" La colpa seguirà la parte offensa in grido, come suol","La culpa será contra la parte derrotada a través de la fama, como de costumbre."
 ma la vendetta fia testimonio al ver che la dispensa,Pero el castigo hará evidente a todos la verdad
 Tu lascerai ogne cosa diletta più caramente,Vas a dejar todo lo que más amas
 e questo è quello strale che l’arco de lo essilio pria saetta,Y esta es la pena que el exilio hace probar primero.
" Tu proverai sì come sa di sale lo pane altrui, e come è duro calle lo scendere e ’l salir per l’altrui scale","Probarás lo amargo que es el pan de otros, y lo duro que es subir y bajar las escaleras de otros"
" E quel che più ti graverà le spalle, sarà la compagnia malvagia e scempia con la qual tu cadrai in questa valle",Y lo que más te molesta será la compañía malvada y loca con la que tendrás que compartir el exilio
" che tutta ingrata, tutta matta ed empia si farà contr’ a te","Porque toda ella será desagradecida, estúpida e injusta contra ti"
" ma, poco appresso, ella, non tu, n’avrà rossa la tempia","Pero, poco después, serán ellos y no tú los que tendrán las sienes rojas."
 Di sua bestialitate il suo processo farà la prova,Lo que les suceda les mostrará su locura.
 sì ch’a te fia bello averti fatta parte per te stesso,De modo que habrá sido bueno para ti haberte separado de él
 Lo primo tuo refugio e ’l primo ostello sarà la cortesia del gran Lombardo che ’n su la scala porta il santo uccello,Tu primer refugio y tu primera morada será la cortesía del gran Lombardo que lleva el pájaro sagrado en la escalera de su escudo
" ch’in te avrà sì benigno riguardo, che del fare e del chieder, tra voi due, fia primo quel che tra li altri è più tardo","Él tendrá tan bondadoso respeto hacia ti, que entre vosotros los favores precederán a las peticiones, contrariamente a lo que sucede"
" Con lui vedrai colui che ’mpresso fue, nascendo, sì da questa stella forte, che notabili fier l’opere sue","Con él conocerás lo que, al nacer, fue tan influenciado por este planeta que sus hazañas serán extraordinarias"
" Non se ne son le genti ancora accorte per la novella età, ché pur nove anni son queste rote intorno di lui torte","La gente todavía no se ha dado cuenta por su joven edad, porque estos Cielos han girado alrededor de él sólo nueve años"
" ma pria che ’l Guasco l’alto Arrigo inganni, parran faville de la sua virtute in non curar d’argento né d’affanni","Pero antes de que el Guasco engañe al Alto Arrigo VII de Luxemburgo, él mostrará chispas de su valor en la falta de dinero y sufrimiento"
" Le sue magnificenze conosciute saranno ancora, sì che ’ suoi nemici non ne potran tener le lingue mute","Sus actos serán conocidos por todos, hasta el punto de que sus enemigos no podrán negarlos"
 A lui t’aspetta e a’ suoi benefici,Confía en él y en sus beneficios
" per lui fia trasmutata molta gente, cambiando condizion ricchi e mendici","Gracias a él, mucha gente cambiará de condición, tanto mendigos como ricos"
" e portera’ne scritto ne la mente di lui, e nol dirai»","Y pondrás en su memoria estas cosas en su cuenta, que no tendrás que informar."
 e disse cose incredibili a quei che fier presente,Y dijo cosas que serán increíbles incluso para los que las vean en persona.
 Poi giunse,Luego añadió:
" «Figlio, queste son le chiose di quel che ti fu detto","Hijo, estas son las explicaciones de lo que se te dijo"
 ecco le ’nsidie che dietro a pochi giri son nascose,He aquí las trampas que te esperan en pocos años.
" Non vo’ però ch’a’ tuoi vicini invidie, poscia che s’infutura la tua vita vie più là che ’l punir di lor perfidie»","Pero no quiero que guardes rencor a tus conciudadanos, porque tu vida está destinada a durar mucho más allá del castigo que espera su perfidia."
" Poi che, tacendo, si mostrò spedita l’anima santa di metter la trama in quella tela ch’io le porsi ordita, ","Después de que, callando, el alma santa mostró que había completado la trama en ese lienzo del que se le puso la orden,"
" io cominciai, come colui che brama, dubitando, consiglio da persona che vede e vuol dirittamente e ama","Yo empecé, como el que tiene duda y desea consejo de una persona que ve, quiere y ama según justicia"
" «Ben veggio, padre mio, sì come sprona lo tempo verso me, per colpo darmi tal, ch’è più grave a chi più s’abbandona","Veo bien, padre mío, que el tiempo avanza rápidamente hacia mí para darme un golpe tal, que es tanto más grave cuanto más uno se abandona a él"
" per che di provedenza è buon ch’io m’armi, sì che, se loco m’è tolto più caro, io non perdessi li altri per miei carmi","Por tanto, es necesario que me arme de buena prudencia, de modo que, si me apartan del lugar más querido para mí, no pierda a los demás por causa de mis versos"
" Giù per lo mondo sanza fine amaro, e per lo monte del cui bel cacume li occhi de la mia donna mi levaro, ","Abajo en el mundo infinitamente amargo, y a lo largo de la montaña de cuya hermosa cima me levantaron los ojos de mi mujer,"
" e poscia per lo ciel, di lume in lume, ho io appreso quel che s’io ridico, a molti fia sapor di forte agrume","y luego en el cielo, del cielo en el cielo, he aprendido cosas que, si las cuento, tendrán para muchos un sabor desagradable"
" e s’io al vero son timido amico, temo di perder viver tra coloro che questo tempo chiameranno antico»","Y si soy tímido amigo de la verdad, me temo que no tengo la oportunidad de vivir entre los que llamarán a este tiempo antiguo."
" La luce in che rideva il mio tesoro ch’io trovai lì, si fé prima corusca, quale a raggio di sole specchio d’oro","La luz en que brillaba mi tesoro que yo encontré allí, al principio se hizo resplandeciente, como un espejo de oro golpeado por el sol"
 indi rispuose,Entonces él respondió
 «Coscïenza fusca o de la propria o de l’altrui vergogna pur sentirà la tua parola brusca,Una conciencia sucia por su propia culpa u otros sin duda oirán tus palabras como desagradables
" Ma nondimen, rimossa ogne menzogna, tutta tua visïon fa manifesta","Sin embargo, quitando toda mentira, haces manifiesto todo lo que has visto,"
 e lascia pur grattar dov’ è la rogna,Y deja que el que tiene la sarna se rasque
" Ché se la voce tua sarà molesta nel primo gusto, vital nodrimento lascerà poi, quando sarà digesta","De hecho, tu voz, si es desagradable en la primera prueba, entonces cuando sea asimilada, dejará un alimento vital"
" Questo tuo grido farà come vento, che le più alte cime più percuote","Este grito tuyo será como un viento que golpea más las cumbres más altas,"
 e ciò non fa d’onor poco argomento,y esto no es motivo de poca honra
" Però ti son mostrate in queste rote, nel monte e ne la valle dolorosa pur l’anime che son di fama note, ","Por lo tanto, en estos cielos, en el purgatorio y en el doloroso valle del infierno, sólo se te muestran las almas que son muy famosas,"
" che l’animo di quel ch’ode, non posa né ferma fede per essempro ch’aia la sua radice incognita e ascosa, ","Porque el alma del que oye no escucha ni da fe a un ejemplo que tenga su raíz oculta y desconocida,"
 né per altro argomento che non paia»,ni a otro argumento que no sea de toda la evidencia.
" Già si godeva solo del suo verbo quello specchio beato, e io gustava lo mio, temprando col dolce l’acerbo","Ahora el bienaventurado solo gozaba de sus palabras, y yo de las que había oído, atenuando la aspereza con la dulzura"
 e quella donna ch’a Dio mi menava disse,Y la mujer que me guiaba a Dios dijo:
 «Muta pensier,No te deprimas.
 pensa ch’i’ sono presso a colui ch’ogne torto disgrava»,piensa que estoy cerca de Aquel que repara toda injusticia.
 Io mi rivolsi a l’amoroso suono del mio conforto,Me volví a la que me consolaba con el sonido amoroso de su voz
" e qual io allor vidi ne li occhi santi amor, qui l’abbandono",Y no puedo describir aquí el amor que vi entonces en sus ojos santos
" non perch’ io pur del mio parlar diffidi, ma per la mente che non può redire sovra sé tanto, s’altri non la guidi","no sólo porque no confío en mis habilidades expresivas, sino porque mi memoria no puede volver a recordar tanto, si no es sostenida por Dios"
" Tanto poss’ io di quel punto ridire, che, rimirando lei, lo mio affetto libero fu da ogne altro disire, ","Todo lo que puedo decir sobre ese momento es que, viendo a Beatrice, mi afecto fue libre de cualquier otro deseo,"
" fin che ’l piacere etterno, che diretto raggiava in Bëatrice, dal bel viso mi contentava col secondo aspetto","hasta que la belleza eterna de Dios, que resplandecía directamente en Beatriz, se reflejaba hacia mí desde su hermoso rostro"
" Vincendo me col lume d’un sorriso, ella mi disse","Al ganar con la luz de su sonrisa, Beatrice me dijo:"
 «Volgiti e ascolta,Escuchad y voltéos.
 ché non pur ne’ miei occhi è paradiso»,"De hecho, el Paraíso no está solo en mis ojos."
" Come si vede qui alcuna volta l’affetto ne la vista, s’elli è tanto, che da lui sia tutta l’anima tolta, ","Como a veces en la Tierra se ve el afecto en la mirada, si esto es tal que toda el alma es tomada por él,"
" così nel fiammeggiar del folgór santo, a ch’io mi volsi, conobbi la voglia in lui di ragionarmi ancora alquanto",Así que en el resplandor de esa luz santa hacia la que me volví comprendí cuánto el beato todavía deseaba hablarme un poco.
 El cominciò,Él comenzó
" «In questa quinta soglia de l’albero che vive de la cima e frutta sempre e mai non perde foglia, ","En este quinto cielo del árbol, que recibe la vida desde la cima, fructifica siempre y nunca pierde las hojas,"
" spiriti son beati, che giù, prima che venissero al ciel, fuor di gran voce, sì ch’ogne musa ne sarebbe opima","Hay espíritus bienaventurados que en la Tierra, antes de morir, tuvieron gran fama, hasta el punto de que podrían ser grandes musas"
 Però mira ne’ corni de la croce,"Por lo tanto, mira en los brazos laterales de la cruz"
" quello ch’io nomerò, lì farà l’atto che fa in nube il suo foco veloce»","El espíritu que yo nombraré, cumplirá el acto que hace el relámpago en la nube"
" Io vidi per la croce un lume tratto dal nomar Iosuè, com’ el si feo","Vi que, al nombrar a Josué, una luz se movió por la cruz al unísono,"
 né mi fu noto il dir prima che ’l fatto,tanto que la escucha y la visión tuvieron lugar al mismo tiempo
" E al nome de l’alto Macabeo vidi moversi un altro roteando, e letizia era ferza del paleo","Y al nombre del noble Macabeo vi otra luz moverse girando sobre sí misma, y la alegría era el látigo que hacía mover la trompeta"
" Così per Carlo Magno e per Orlando due ne seguì lo mio attento sguardo, com’ occhio segue suo falcon volando","Así, a los nombres de Carlomagno y Orlando, mi mirada atenta siguió a otros dos, como el ojo que sigue al vuelo de su halcón de caza"
" Poscia trasse Guiglielmo e Rinoardo e ’l duca Gottifredi la mia vista per quella croce, e Ruberto Guiscardo","Entonces Guillermo de Orange y Rinoardo y Goffredo de Buglione atrajeron mi vista a lo largo de esa cruz, y así Roberto Guiscardo"
" Indi, tra l’altre luci mota e mista, mostrommi l’alma che m’avea parlato qual era tra i cantor del cielo artista","Más tarde, al haberse movido para reunirse con las otras luces, el alma que me había hablado se me mostró digna artista entre los cantores del cielo"
" Io mi rivolsi dal mio destro lato per vedere in Beatrice il mio dovere, o per parlare o per atto, segnato","Me volví a mi derecha para que Beatrice me indicara mi deber, expresado en sus palabras o en sus gestos"
" e vidi le sue luci tanto mere, tanto gioconde, che la sua sembianza vinceva li altri e l’ultimo solere","Y vi sus ojos tan resplandecientes, tan llenos de alegría, que su aspecto excedía en belleza todo lo que solía tener y el último que había visto"
" E come, per sentir più dilettanza bene operando, l’uom di giorno in giorno s’accorge che la sua virtute avanza, ","Y como el hombre, al sentir una mayor alegría en hacer el bien, de día en día se da cuenta de que aumenta su virtud,"
" sì m’accors’ io che ’l mio girare intorno col cielo insieme avea cresciuto l’arco, veggendo quel miracol più addorno","Así que me di cuenta de que mi gira alrededor del cielo se había hecho más grande, viendo que la belleza de Beatrice había aumentado"
" E qual è ’l trasmutare in picciol varco di tempo in bianca donna, quando ’l volto suo si discarchi di vergogna il carco, ","Y como una mujer de color pálido recupera rápidamente su apariencia, cuando su rostro pierde el rubor de la vergüenza,"
" tal fu ne li occhi miei, quando fui vòlto, per lo candor de la temprata stella sesta, che dentro a sé m’avea ricolto","Así fue en mis ojos, cuando me volví, por la blancura de la sexta estrella templada, que me había acogido dentro de sí"
 Io vidi in quella giovïal facella lo sfavillar de l’amor che lì era segnare a li occhi miei nostra favella,"Vi en la estrella de Júpiter a las almas que allí estaban alojadas y que resplandecían, formando cartas visibles a mis ojos"
" E come augelli surti di rivera, quasi congratulando a lor pasture, fanno di sé or tonda or altra schiera, ","Y como pájaros volando de un río, casi regocijándose unos a otros de la comida consumida, se agrupan en círculo o en otras formas,"
" sì dentro ai lumi sante creature volitando cantavano, e faciensi or D, or I, or L in sue figure","Así que dentro de esas luces las almas santas cantaban volando, y asumían el aspecto ahora de una 'D', hora de una 'I' o de una 'L'"
" Prima, cantando, a sua nota moviensi","Al principio, cantando, se movían al ritmo de su canto"
" poi, diventando l’un di questi segni, un poco s’arrestavano e taciensi","Entonces, convirtiéndose en uno de estos signos, se detenían y callaban un poco"
" O diva Pegasëa che li ’ngegni fai glorïosi e rendili longevi, ","Oh divina Pegasea, que haces gloriosos los ingenios y los haces longevas,"
" ed essi teco le cittadi e ’ regni, ","y ellos, gracias a ti, hacen lo mismo con ciudades y reinos,"
" illustrami di te, sì ch’io rilevi le lor figure com’ io l’ho concette",Dame tu inspiración para que recuerde esas figuras como las he visto.
 paia tua possa in questi versi brevi,resplandece en estos pocos versos todo tu poder
 Mostrarsi dunque in cinque volte sette vocali e consonanti,"Entonces se mostraron treinta y cinco letras, entre vocales y consonantes"
" e io notai le parti sì, come mi parver dette","Y anoté mentalmente las cartas, como me pareció que estaban escritas"
" ‘DILIGITE IUSTITIAM’, primai fur verbo e nome di tutto ’l dipinto","""Amad la justicia"" fueron el verbo y el nombre que aparecieron primero en toda la figura"
" ‘QUI IUDICATIS TERRAM’, fur sezzai","""Ustedes los que juzgan a la Tierra"" fueron los últimos"
 Poscia ne l’emme del vocabol quinto rimasero ordinate,"Más tarde se detuvieron en la matriz de la quinta palabra,"
 sì che Giove pareva argento lì d’oro distinto,"de tal manera que Júpiter, de color plateado, destacaba su esplendor dorado"
" E vidi scendere altre luci dove era il colmo de l’emme, e lì quetarsi cantando, credo, il ben ch’a sé le move","Y vi otras luces bajar en la parte superior de la ""M,"" y parar allí mientras cantaban, creo, en honor de Dios que las atrae a sí mismo"
" Poi, come nel percuoter d’i ciocchi arsi surgono innumerabili faville, onde li stolti sogliono agurarsi, ","Entonces, como golpeando los mechones que arden, se levantan muchas favilles, de las cuales los tontos suelen obtener deseos,"
" resurger parver quindi più di mille luci e salir, qual assai e qual poco, sì come ’l sol che l’accende sortille","Parecía que se levantaban más de mil luces, algunas más y otras menos, según cómo había decidido el sol que las había encendido"
" e quïetata ciascuna in suo loco, la testa e ’l collo d’un’aguglia vidi rappresentare a quel distinto foco","Y vi que cada una, cuando se detenía en el punto asignado, formaba la cabeza y el cuello de un águila en aquel esplendor que se despertaba"
