Original,Translate_de_1
"  Né Pier né li altri tolsero a Matia oro od argento, quando fu sortito al loco che perdé l’anima ria","Weder Petrus noch die anderen nahmen von Matthias Gold oder Silber, als er ausgelost wurde, um die verlorene Stätte Judas einzunehmen."
"  Però ti sta, ché tu se’ ben punito","Dann bleib hier, weil du gut bestraft wirst."
 e guarda ben la mal tolta moneta ch’esser ti fece contra Carlo ardito,"und bewahre das Geld, das du mit Täuschung genommen hast, das dich zornig gemacht hat wider Karl von Anjou."
"  E se non fosse ch’ancor lo mi vieta la reverenza de le somme chiavi che tu tenesti ne la vita lieta,  io userei parole ancor più gravi","Und wenn es nicht um den Respekt ginge, den ich den Summen schulde, die du im irdischen Leben gehalten hast und die mich bremsen, würde ich noch strengere Worte verwenden:"
" ché la vostra avarizia il mondo attrista, calcando i buoni e sollevando i pravi",Denn euer Grimm betrübt die Welt und zertretet die Guten und hebt die Bösen auf.
"  Di voi pastor s’accorse il Vangelista, quando colei che siede sopra l’acque puttaneggiar coi regi a lui fu vista","Von euch bösen Hirten kam der Evangelist, als er sah, wie die Hure, die über den Wassern sitzt, eine Hure mit den Königen machte."
"  quella che con le sette teste nacque, e da le diece corna ebbe argomento, fin che virtute al suo marito piacque","die mit sieben Häuptern geboren ist und aus den zehn Hörnern Kraft gewonnen hat, bis ihr Mann die Tugend gefiel."
  Fatto v’avete dio d’oro e d’argento,Ihr habt euch einen Gott aus Gold und Silber gemacht:
" e che altro è da voi a l’idolatre, se non ch’elli uno, e voi ne orate cento?  ","Und was ist der Unterschied zwischen euch und dem Heiden, außer daß dieser einen Gott anbetet und ihr hundert anbetet?"
" Ahi, Costantin, di quanto mal fu matre, non la tua conversion, ma quella dote che da te prese il primo ricco patre""","Ach, Konstantin, wie schlecht hat nicht deine Bekehrung verursacht, sondern die Spende, die der erste reiche Papst von dir hatte."
"  E mentr’io li cantava cotai note, o ira o coscïenza che ’l mordesse, forte spingava con ambo le piote","Und da ich solches zu ihm redete, trat der verdammte Mann mit beiden Beinen fest, entweder weil er zornig war oder aus Gewissensbuße."
"  I’ credo ben ch’al mio duca piacesse, con sì contenta labbia sempre attese lo suon de le parole vere espresse","Ich glaube, mein Meister stimmte zu, denn er hörte meine wahre Rede mit stets ruhigem Gesicht."
  Però con ambo le braccia mi prese,Also nahm er mich mit beiden Armen.
" e poi che tutto su mi s’ebbe al petto, rimontò per la via onde discese","Und als er mir alles an seine Brust klammerte, stieg er auf den Weg, von dem er hinabgekommen war."
"  Né si stancò d’avermi a sé distretto, sì men portò sovra ’l colmo de l’arco che dal quarto al quinto argine è tragetto","Er ward nicht müde, mich fest zu halten, bis er mich auf den Höhenpunkt der Brücke brachte, die das vierte an das fünfte Ufer bindet."
"  Quivi soavemente spuose il carco, soave per lo scoglio sconcio ed erto che sarebbe a le capre duro varco","Hier legte er die Last sanft auf den Boden, die süß war durch den steilen und steilen Felsen zu tragen, und das wäre ein harter Weg auch für die Ziegen."
  Indi un altro vallon mi fu scoperto,Von dort wurde mir noch eine Bolgia gezeigt.
" Di nova pena mi conven far versi e dar matera al ventesimo canto de la prima canzon, ch’è d’i sommersi","Ich bin verpflichtet, Verse über eine neue Strafe zu komponieren und so Materie dem zwanzigsten Lied des ersten Liedes zu geben, das den Verdammten gewidmet ist"
" Io era già disposto tutto quanto a riguardar ne lo scoperto fondo, che si bagnava d’angoscioso pianto","Ich war schon völlig bereit, in den Boden der Bolgia zu schauen, die nass war von erschütternden Weinen"
"  e vidi gente per lo vallon tondo venir, tacendo e lagrimando, al passo che fanno le letane in questo mondo","Und ich sah die Verdammten, die in den runden Graben gingen und stumm und weinten, mit einem langsamen Schritt wie bei den Prozessen."
"  Come ’l viso mi scese in lor più basso, mirabilmente apparve esser travolto ciascun tra ’l mento e ’l principio del casso,  ","Sobald ich sie tiefer ansah, schien es, als hätte jeder einen unglaublich tiefen Hals zwischen dem Kinn und dem Anfang seiner Brust."
"  ché da le reni era tornato ’l volto, e in dietro venir li convenia, perché ’l veder dinanzi era lor tolto","Denn das Gesicht war umgedreht von ihrem Rücken, und sie waren gezwungen, rückwärts zu gehen; denn sie konnten nicht nach vorn schauen."
  Forse per forza già di parlasia si travolse così alcun del tutto,"Vielleicht wurde jemand so entstellt durch eine Lähmung,"
" ma io nol vidi, né credo che sia","Aber ich habe ihn nie gesehen, und ich glaube nicht, dass es jemals passiert ist."
"  Se Dio ti lasci, lettor, prender frutto di tua lezione, ","Möge Gott, o Leser, dich die Frucht dieser Lektion nehmen lassen:"
"  or pensa per te stesso com'io potea tener lo viso asciutto,  ","denk an dich selbst, wie ich es vermeiden konnte zu weinen,"
"  quando la nostra imagine di presso vidi sì torta, che ’l pianto de li occhi le natiche bagnava per lo fesso","als ich die Gestalt des Menschen so nah sah, daß die Verdammten ihre Gesäße tränkten am Riss."
"  Certo io piangea, poggiato a un de’ rocchi del duro scoglio, sì che la mia scorta mi disse: ","Ich habe geweint und mich an einen der Felsvorsprunge gehalten, bis mein Führer zu mir sagte:"
"  ""Ancor se' tu de li altri sciocchi?  Qui vive la pietà quand’è ben morta","Bist du auch ein Teil der anderen Schläge?Hier ist die Frömmigkeit nur wert, wenn sie völlig tot ist."
 chi è più scellerato che colui che al giudicio divin passion comporta?  ,"Wer ist verabscheuungswürdiger als der, der versucht, das göttliche Gericht zu erzwingen und die Zukunft vorauszusehen?"
" Drizza la testa, drizza, e vedi a cui s’aperse a li occhi d’i Teban la terra","Erhebe deinen Kopf und hebe sie auf und schaue, unter welchem sich die Erde vor den Augen der Tebaner öffnete,"
" per ch’ei gridavan tutti: ""Dove rui,  Anfïarao? perché lasci la guerra?""","Und sie riefen alle und sprachen: Wo gehst du hin, Amphiaraus? Warum verlässt du den Krieg?"
 E non restò di ruinare a valle fino a Minòs che ciascheduno afferra,"Und er hörte nicht auf zu stürzen, bis er zu Minos kam, der jede verdammte Seele ergriff."
  Mira c' ha fatto petto de le spalle,"Schau, wie jetzt seine Schultern zu seiner Brust geworden sind:"
" perché volse veder troppo davante, di retro guarda e fa retroso calle","Er wollte zu weit nach vorne sehen, also schau jetzt zurück und wandle zurück"
"  Vedi Tiresia, che mutò sembiante quando di maschio femmina divenne, cangiandosi le membra tutte quante","Siehe Tiresia, der sich von Männchen zu Weibchen verwandelte und alle Glieder verwandelte."
"  e prima, poi, ribatter li convenne li duo serpenti avvolti, con la verga, che rïavesse le maschili penne","Und um die männlichen Eigenschaften wiederzuerlangen, mußte er die zwei eingewickelten Schlangen mit derselben Rute schlagen."
"  Aronta è quel ch’al ventre li s’atterga, che ne’ monti di Luni, dove ronca lo Carrarese che di sotto alberga, ebbe tra ’ bianchi marmi la spelonca per sua dimora","Und sein Rücken ist Arunth, der eine Höhle hatte als seine Wohnung zwischen den weißen Felsen in den Bergen von Luni, wo die Carrareser, die in der unteren Ebene wohnen, abholzen."
 onde a guardar le stelle e ’l mar non li era la veduta tronca,Und von dort aus konnte er die Sterne und das Meer weit sehen.
"  E quella che ricuopre le mammelle, che tu non vedi, con le trecce sciolte, e ha di là ogne pilosa pelle,  Manto fu, che cercò per terre molte","Und die Brüste, die du nicht siehst, mit zerbrochenen Zöpfen bedeckt, und die auf der anderen Seite haarig ist, ist Mantus, der durch viele Länder wanderte."
 poscia si puose là dove nacqu’ io,"Und er wohnte da, da ich geboren bin."
 onde un poco mi piace che m’ascolte,"Und jetzt will ich, dass du mir für ein paar Minuten zuhörst."
"  Poscia che ’l padre suo di vita uscìo e venne serva la città di Baco, questa gran tempo per lo mondo gio","Nachdem sein Vater starb und seine Stadt zu Bach heilig geworden war, wanderte er viel Zeit in die Welt."
"  Suso in Italia bella giace un laco, a piè de l’Alpe che serra Lamagna sovra Tiralli, c’ ha nome Benaco","In Norditalien erhebt sich ein See am Fuße der Alpen, die von Deutschland in Tirol, Benaco genannt, geteilt werden."
"  Per mille fonti, credo, e più si bagna tra Garda e Val Camonica e Pennino de l’acqua che nel detto laco stagna","Das Gebiet zwischen Garda, Valcamonica und den Pennine Alpen ist von tausenden und mehr Quellen, glaube ich, von dem Wasser, das in diesem See stagniert"
"  Loco è nel mezzo là dove ’l trentino pastore e quel di Brescia e ’l veronese segnar poria, s’e’ fesse quel cammino","In seiner Mitte ist ein Ort, wo sie den Bischof von Trient, Brescia und Verona segnen könnten, wenn sie diesen Weg gehen würden."
"  Siede Peschiera, bello e forte arnese da fronteggiar Bresciani e Bergamaschi, ove la riva ’ntorno più discese","Dort, wo das Ufer am niedrigsten ist, erhebt sich Peschiera, eine schöne und feste Festung, mit der die Brescianer und Bergamaschi konfrontiert werden können."
"  Ivi convien che tutto quanto caschi ciò che ’n grembo a Benaco star non può, e fassi fiume giù per verdi paschi","Hier ist es unvermeidlich, daß man das ganze Wasser umkehrt, das nicht im Seebecken liegen kann, das auf grünen Weiden fließt."
"  Tosto che l’acqua a correr mette co, non più Benaco, ma Mencio si chiama fino a Governol, dove cade in Po","Sobald das Wasser fließt, heißt es Mincio und bewahrt es bis nach Gowèrnolo, wo es ins Po fällt."
"  Non molto ha corso, ch’el trova una lama, ne la qual si distende e la ’mpaluda","In seinem hohen Kurs findet er eine Verstärkung, in der er einen Sumpf bildet"
 e suol di state talor esser grama,im Sommer manchmal trocken
"  Quindi passando la vergine cruda vide terra, nel mezzo del pantano, sanza coltura e d’abitanti nuda","Und die grausame Jungfrau sah von da her ein Land mitten unter dem Land, das unkultiviert und unbewohnt war."
"  Lì, per fuggire ogne consorzio umano, ristette con suoi servi a far sue arti, ","Und er wohnte daselbst, daß er allen menschlichen Berührungen entrinnen und sich seiner magischen Künste widmen sollte mit seinen Knechten."
"  e visse, e vi lasciò suo corpo vano",Und er lebte daselbst und ward begraben nach seinem Tode.
"  Li uomini poi che ’ntorno erano sparti s’accolsero a quel loco, ch’era forte per lo pantan ch’avea da tutte parti","Und die Männer, die rings umher lebten, versammelten sich an diesem Orte, der gut beschützt war von dem Sumpf, der um ihn her war."
  Fer la città sovra quell’ossa morte,Und sie bauten eine Stadt über sein Grab.
" e per colei che ’l loco prima elesse, Mantüa l’appellar sanz’altra sorte","Und sie nannten sie Mantua nach dem Namen derer, die den Ort zuerst erwählt hatten, und nicht nach andern Zaubereien."
"  Già fuor le genti sue dentro più spesse, prima che la mattia da Casalodi da Pinamonte inganno ricevesse","Früher war die Stadt bevölkert, bevor die Torheit des Grafen von Casaloni von Pinamonte getäuscht wurde."
"  Però t’assenno che, se tu mai odi originar la mia terra altrimenti, la verità nulla menzogna frodi""","Darum warne ich dich, wenn du noch mehr über den Ursprung meines Landes hören würdest, auf daß keine Lüge die Wahrheit fälsche."
"  E io: ""Maestro, i tuoi ragionamenti mi son sì certi e prendon sì mia fede, che li altri mi sarien carboni spenti","Und ich sprach: Meister, deine Überlegungen sind so sicher, daß sie mein Vertrauen gewinnen, daß die andern für mich ausgelöscht wären."
"  Ma dimmi, de la gente che procede, se tu ne vedi alcun degno di nota","Aber sag mir, wenn du jemanden siehst, der bei den Verdammten auftaucht."
" ché solo a ciò la mia mente rifiede""",Denn mein Verstand richtet sich nur auf dieses.
"  Allor mi disse: ""Quel che da la gota porge la barba in su le spalle brune, fu - quando Grecia fu di maschi vòta,  sì ch’a pena rimaser per le cune - ","Da sprach er zu mir: Was aus den Wangen den Bart auf die dunklen Schultern schleudert, als Griechenland mit Männchen bevölkert wurde, so daß es kaum in den Wiegen blieb,"
"  augure, e diede ’l punto con Calcanta in Aulide a tagliar la prima fune","ward gesegnet und zeigte zusammen mit Calcante den günstigen Moment in Aulide, um die griechische Flotte zu segeln"
"  Euripilo ebbe nome, e così ’l canta l’alta mia tragedìa in alcun loco: ben lo sai tu che la sai tutta quanta","Sein Name war Euripilo, und er nannte ihn mein großes Gedicht an einem Ort: Du weißt es, denn du hast es alles gelesen."
"  Quell’altro che ne’ fianchi è così poco, Michele Scotto fu, che veramente de le magiche frode seppe ’l gioco","Der andere, der so schlank in den Hüften ist, war Michael Scotto, der das Spiel der magischen Betrug voll kannte."
  Vedi Guido Bonatti,Siehe Guido Bonatti
" vedi Asdente, ch’avere inteso al cuoio e a lo spago ora vorrebbe, ma tardi si pente","Siehst du Asdent, der sich jetzt gerne dem Leder und der Schnur hingegeben hätte, aber zu spät bereut hat?"
"  Vedi le triste che lasciaron l’ago, la spuola e ’l fuso, e fecersi ’ndivine","Siehst du die traurigen Frauen, die die Nadel, den Staub und die Schmelze verließen, um zu raten"
 fecer malie con erbe e con imago,Sie machten Zaubersprüche mit magischen Kräutern und Bildern
"  Ma vienne omai, ché già tiene ’l confine d’amendue li emisperi e tocca l’onda sotto Sobilia Caino e le spine","Aber nun komm weg, denn der Mond berührt die Grenze beider Hemisphären und wird unter dem Meer Sevillas untergehen."
"  e già iernotte fu la luna tonda: ben ten de’ ricordar, ché non ti nocque alcuna volta per la selva fonda""","Und es war schon gestern Abend Vollmond, und du solltest daran denken; denn er hat dir in der finsteren Wildnis geholfen."
"  Sì mi parlava, e andavamo introcque","Also redete er zu mir, und da wir nicht aufgehört hatten zu gehen"
" Così di ponte in ponte, altro parlando che la mia comedìa cantar non cura, venimmo","Da wir also von anderen Dingen redeten, die meine Komödie nicht zu berichten suchte, kamen wir an die andere Brücke."
" e tenavamo ’l colmo, quando restammo per veder l’altra fessura di Malebolge e li altri pianti vani","Und wir waren auf dem höchsten Punkt, als wir anhielten, um den anderen Bolgia und die anderen nutzlosen Schreie der Verdammten zu sehen."
 e vidila mirabilmente oscura,Und ich sah sie unglaublich dunkel
"  Quale ne l’arzanà de’ Viniziani bolle l’inverno la tenace pece a rimpalmare i legni lor non sani, ché navicar non ponno ","Wie im Arsenal der Venezianer im Winter kocht der viskose Pech, um ihre beschädigten Schiffe zu reparieren, weil sie nicht segeln können"
- in quella vece chi fa suo legno novo e chi ristoppa le coste a quel che più vïaggi fece,"Währenddessen bauen einige einen neuen Rumpf, und andere reparieren die Seitenwände für Schiffe, die viele Reisen auf See machten;"
  chi ribatte da proda e chi da poppa,Einige schlagen Bugnägel oder Hecknägel;
 altri fa remi e altri volge sarte,andere reparieren die Ruder und umwickeln die Schneider;
 chi terzeruolo e artimon rintoppa -:  ,andere polieren Terzrol und Artimone
" tal, non per foco ma per divin’arte, bollia là giuso una pegola spessa, che ’nviscava la ripa d’ogne parte","Und daselbst kochte ein dicker Pech, nicht um eines Feuers willen, sondern um der göttlichen Kunst willen, die alle Seiten der Mauern des Bolgias sah."
"  I’ vedea lei, ma non vedëa in essa mai che le bolle che ’l bollor levava, e gonfiar tutta, e riseder compressa","Ich sah den Pech, aber darin sah ich nichts anderes als die Luftblasen, die an die Oberfläche strömten, und ich sah, wie sie ganz aufgeblasen war und sich dann senkte."
"  Mentr’io là giù fisamente mirava, lo duca mio, dicendo ""Guarda, guarda"", mi trasse a sé del loco dov’io stava","Als ich nach unten starrte, zog mich mein Meister von der Stelle, wo ich war, und sprach zu mir: Sieh hin, sieh hin!"
"  Allor mi volsi come l’uom cui tarda di veder quel che li convien fuggire e cui paura sùbita sgagliarda,  ","Also wandte ich mich um, wie jemand, der sich zurückhält, um zu sehen, was entrinnen ist und was die Angst sofort abnimmt."
"  che, per veder, non indugia ’l partire: e vidi dietro a noi un diavol nero correndo su per lo scoglio venire","Und ich sah einen schwarzen Teufel hinter uns, der über die Brücke rannte."
  Ahi quant’elli era ne l’aspetto fero,"Oh, wie grausam sie aussah."
" e quanto mi parea ne l’atto acerbo, con l’ali aperte e sovra i piè leggero","und wie grausam er in seinen Taten war, als er mit seinen Füßen und seinen Flügeln laufte."
"  L’omero suo, ch’era aguto e superbo, carcava un peccator con ambo l’anche, e quei tenea de’ piè ghermito ’l nerbo","Und seine Schulter, gestreckt und aufgestanden, trug einen Sünder, der mit beiden Seiten umher lag, dessen Knöchel der Teufel fest hielt."
"  Del nostro ponte disse: ""O Malebranche, ecco un de li anzïan di Santa Zita","Der Teufel von der Brücke, auf der wir waren, sagte: ""O Malebronche, hier ist einer der Ältesten von Santa Zita."""
" Mettetel sotto, ch'i' torno per anche  a quella terra, che n’è ben fornita: ogn’uom v’è barattier, fuor che Bonturo","Werft ihn in den Pech, und ich kehre wieder zu jener Stadt zurück, die voller Barkeeper ist; das sind alle außer Bonturo Dati."
" del no, per li denar, vi si fa ita""","Dort, für Geld, jedes 'No' wird 'Ja'"
"  Là giù ’l buttò, e per lo scoglio duro si volse",Und er warf ihn in den Pech und wandte sich an den Felsen der Brücke.
 e mai non fu mastino sciolto con tanta fretta a seguitar lo furo,"Und kein loser Hund war so schnell, daß er dem Dieb nachjagte."
"  Quel s’attuffò, e tornò sù convolto",Der verdammte Mann tauchte ein und kehrte ins All zurück.
" ma i demon che del ponte avean coperchio, gridar: ""Qui non ha loco il Santo Volto","Aber die Teufel, die hinter der Brücke verborgen waren, schrieen: ""Hier ist kein Heiliges Angesicht."""
  qui si nuota altrimenti che nel Serchio,Hier schwimmt man anders als im Fluss Serchio
" Però, se tu non vuo’ di nostri graffi, non far sopra la pegola soverchio""","Wenn du also verhindern willst, daß wir dich zerreißen, so steh nicht über dem Pech."
"  Poi l’addentar con più di cento raffi, disser: ""Coverto convien che qui balli, sì che, se puoi, nascosamente accaffi""","Und sie griffen ihn mit mehr als hundert Haken und sprachen: Hier sollst du tanzen und tanzen, so daß du, wenn du kannst, heimlich stürmst."
"  Non altrimenti i cuoci a’ lor vassalli fanno attuffare in mezzo la caldaia la carne con li uncin, perché non galli","Nicht anders als sie, so lassen die Köche ihr Fleisch mit den Haken in der Mitte des Topfs tauchen, auf daß es nicht überflutet werde."
"  Lo buon maestro ""Acciò che non si paia che tu ci sia"", mi disse, ""giù t’acquatta dopo uno scheggio, ch’alcun schermo t’aia","Und der gute Lehrer sprach zu mir: Damit du nicht scheinst, daß du da bist, so verstecke dich hinter einem Felsvorsprung, der dich beschützt."
"  e per nulla offension che mi sia fatta, non temer tu, ch’i’ ho le cose conte, perch’altra volta fui a tal baratta""","und fürchte dich nicht, was auch immer mich beleidigt hat, denn ich weiß, was ich tun soll, da ich schon ein andermal an einer solchen Streitfrage teilnahm."
  Poscia passò di là dal co del ponte,Dann kam er zum anderen Ende der Brücke.
" e com’el giunse in su la ripa sesta, mestier li fu d’aver sicura fronte","Und als er an den Ufer der nächsten Bolgia kam, diente ihm eine sichere Luft."
"  Con quel furore e con quella tempesta ch’escono i cani a dosso al poverello che di sùbito chiede ove s’arresta,  ","Mit demselben Grimm und Gedränge, mit dem Hunde gegen den Bettler ausgehen, der an diesem Punkt aufhört und um die Nächstenliebe bittet,"
"  usciron quei di sotto al ponticello, e volser contra lui tutt’i runcigli","Und die Teufel gingen aus unter die Brücke und wandten sich wider Virgilio alle Stöcke, die da waren."
" ma el gridò: ""Nessun di voi sia fello","Aber er rief: ""Niemand unter euch wird mich ärgern."""
"  Innanzi che l’uncin vostro mi pigli, traggasi avante l’un di voi che m’oda, e poi d’arruncigliarmi si consigli""","Bevor mich eure Haken schlagen, kommt einer von euch her, der mir zuhört, und entscheidet dann, ob ich mich schnüren soll oder nicht."
"  Tutti gridaron: ""Vada Malacoda""","Alle schrieen: ""Vada Malacoda!"""
" per ch’un si mosse - e li altri stetter fermi - e venne a lui dicendo: ""Che li approda?""","Da machte sich ein Teufel, während die andern standen, und kam zu Virgilio und sprach zu ihm: Was ihm nützte, da sprach mein Meister:"
"  ""Credi tu, Malacoda, qui vedermi esser venuto"", disse ’l mio maestro, ""sicuro già da tutti vostri schermi,  sanza voler divino e fato destro? ","Glaubst du, Malacoda, dass du mich hier sehen kannst, sicher vor all euren Drohungen, ohne den göttlichen Willen und ein für mich günstiges Schicksal?"
"  Lascian’andar, ché nel cielo è voluto ch’i’ mostri altrui questo cammin silvestro""","Lass uns gehen, denn der Himmel will, daß ich jemandem diesen schwierigen Weg zeige."
"  Allor li fu l’orgoglio sì caduto, ch’e’ si lasciò cascar l’uncino a’ piedi, e disse a li altri: ""Omai non sia feruto""",Da fiel dem Teufel der Stolz und ließ den Haken zu seinen Füßen fallen und sprach zu den andern: Tut ihm nichts Böses!
"  E ’l duca mio a me: ""O tu che siedi tra li scheggion del ponte quatto quatto, sicuramente omai a me ti riedi""","Und mein Meister sprach zu mir: Du, die du dich verbirgst viereckig zwischen den Felsen der Brücke, kannst ohne Gefahr zu mir zurückkehren."
  Per ch’io mi mossi e a lui venni ratto,Also bewegte ich mich und kam schnell zu ihm.
" e i diavoli si fecer tutti avanti, sì ch’io temetti ch’ei tenesser patto","Und die Teufel traten alle herbei, daß ich fürchtete, daß sie sich nicht an den Bund hielten."
"  così vid’ïo già temer li fanti ch’uscivan patteggiati di Caprona, veggendo sé tra nemici cotanti","Und ich sah, daß ich fürchtete die Buben, die aus dem Schloss von Kaprona herauskamen nach den Worten der Kapur, und sah sie unter den vielen Feinden."
"  I’ m’accostai con tutta la persona lungo ’l mio duca, e non torceva li occhi da la sembianza lor ch’era non buona",Und ich schüttelte alles zu meinem Führer und wich nicht von dem untröstigen Aussehen der Teufel.
"  Ei chinavan li raffi e ""Vuo’ che ’l tocchi"", diceva l’un con l’altro, ""in sul groppone?""","Sie beugten sich vor den Haken und sprachen zueinander: Willst du, daß ich ihn auf den Haufen schlage?"
" E rispondien: ""Sì, fa che gliel’accocchi""","Und sie antworteten: ""Ja, sorge dafür, daß du ihm einen Schlag gibst."""
"  Ma quel demonio che tenea sermone col duca mio, si volse tutto presto e disse: ""Posa, posa, Scarmiglione""","Aber der Teufel, der mit meinem Meister sprach, drehte sich schnell um und sagte:"
"  Poi disse a noi: ""Più oltre andar per questo iscoglio non si può, però che giace tutto spezzato al fondo l’arco sesto","Und er sprach zu uns: Man kann nicht weiter gehen auf dieser Brücke, da er am Grund der sechsten Bolgie liegt."
"  E se l’andare avante pur vi piace, andatevene su per questa grotta","Und wenn ihr trotzdem weitermachen wollt, dann geht ihr an diesem Ufer entlang."
 presso è un altro scoglio che via face,"in der Nähe gibt es eine andere Brücke, die den Durchgang ermöglicht"
"  Ier, più oltre cinqu’ ore che quest’otta, mille dugento con sessanta sei anni compié che qui la via fu rotta","Gestern, fünf Stunden später als heute, wurden 1266 Jahre alt, seit die Brücke zusammenbrach."
  Io mando verso là di questi miei a riguardar s’alcun se ne sciorina,"Ich schicke meine Teufel in diese Richtung, um sicherzugehen, dass kein Verdammter aus dem Scheiterhaufen kommt."
" gite con lor, che non saranno rei""","Geht mit ihnen, sie werden gut sein."
"  ""Tra’ ti avante, Alichino, e Calcabrina"", cominciò elli a dire, ""e tu, Cagnazzo","Er fing an zu sagen: ""Nimm vor, Alichino und Calcabrina, und du, du Wichser,"
 e Barbariccia guidi la decina,Und Barbariccia sei der Vorsteher der zehn Teufel.
"  Libicocco vegn’oltre e Draghignazzo, Cirïatto sannuto e Graffiacane e Farfarello e Rubicante pazzo","Sie kommen auch Libicocco und Dragignazzo, Ciriatto mit langen Stoßzähnen und Kraffiacane, Farfarello und Rubicante verrückt"
  Cercate ’ntorno le boglienti pane,Durchsuchen Sie den kochenden viskanischen Pech
" costor sian salvi infino a l’altro scheggio che tutto intero va sovra le tane""","diese beiden sind gesund und sicher bis zur anderen Brücke, die, intakt, Zugang zu der nächsten Bolgia"
"  ""Omè, maestro, che è quel ch’i’ veggio?"", diss’io, ""deh, sanza scorta andianci soli, se tu sa’ ir","Da sprach ich: Ach, Meister, was sehe ich denn da? Laß uns da hingehen und nicht fahren, wenn du den Weg kennst."
 ch’i’ per me non la cheggio,Ich bitte Sie nicht darum.
"  Se tu se’ sì accorto come suoli, non vedi tu ch’e’ digrignan li denti e con le ciglia ne minaccian duoli?""","Wenn du weise bist wie üblich, siehst du nicht, daß die Teufel ihre Zähne knirschen und uns bedrohliche Augen werfen?"
"  Ed elli a me: ""Non vo’ che tu paventi","Er aber sprach zu mir: Ich will nicht, daß du dich fürchtest."
" lasciali digrignar pur a lor senno, ch’e’ fanno ciò per li lessi dolenti""","Laß sie auch ihre Zähne knirschen, wie sie wollen, denn sie tun das für die Verdammten, die in Pech getaucht sind."
  Per l’argine sinistro volta dienno,Die Teufel wandten sich nach links am Ufer.
" ma prima avea ciascun la lingua stretta coi denti, verso lor duca, per cenno","aber zuvor hatte jeder von ihnen seine Zunge zwischen seinen Zähnen gehalten, indem er sich zu ihrem Führer wandte wie zu einem vereinbarten Zeichen."
  ed elli avea del cul fatto trombetta,Und er hatte ein schmutziges Geräusch mit dem Hintern ausgestoßen.
" Io vidi già cavalier muover campo, e cominciare stormo e far lor mostra, e talvolta partir per loro scampo","Ich habe bei anderen Gelegenheiten gesehen, wie Reiter marschieren, angreifen und auf die Parade ziehen, manchmal im Rückzug schlagen."
" corridor vidi per la terra vostra, o Aretini, e vidi gir gualdane, fedir torneamenti e correr giostra","Ich sah Reitsoldaten in Ihrem Land, oder Aretini, und ich sah sie überfallen, Teilnahme an Turnieren in Teams und individuelle"
"  quando con trombe, e quando con campane, con tamburi e con cenni di castella, e con cose nostrali e con istrane","Ich habe gesehen, wie sie Posaunen, Glocken, Trommeln und Zeichen von den Schlössern gehorchten, mit unseren und fremden Instrumenten."
"  né già con sì diversa cennamella cavalier vidi muover né pedoni, né nave a segno di terra o di stella","Aber ich habe noch nie gesehen, wie sich Reiter oder Buben zum Klang eines so seltsamen Blaseinstruments bewegt haben, noch habe ich ein Schiff gesehen, das sich durch ein solches Signal von der Erde oder vom Himmel aus bewegt hat."
  Noi andavam con li diece demoni,Wir gingen mit den zehn Teufeln:
 Ahi fiera compagnia,"Hässliche Gesellschaft, leider..."
" ma ne la chiesa coi santi, e in taverna coi ghiottoni",Aber in der Gemeinde soll man bei den Heiligen und in der Taverne bei den Trunkenbolzen sein.
"  Pur a la pegola era la mia ’ntesa, per veder de la bolgia ogne contegno e de la gente ch’entro v’era incesa","Ich hatte nur Augen zum Pech, um alles zu sehen, was in Bolgia war, und die Leute, die darin verbrannt waren."
"  Come i dalfini, quando fanno segno a’ marinar con l’arco de la schiena che s’argomentin di campar lor legno,  ","Wie Delfine, wenn sie mit dem Rücken auftauchen und den Seeleuten zeigen, dass sie ihr Schiff retten müssen,"
"  talor così, ad alleggiar la pena, mostrav’alcun de’ peccatori ’l dosso e nascondea in men che non balena","so daß manche Sünder, um ihre Strafe zu lindern, den Rücken vor dem Pech zeigten und sich versteckten, wenn sie nicht sagten,"
"  E come a l’orlo de l’acqua d’un fosso stanno i ranocchi pur col muso fuori, sì che celano i piedi e l’altro grosso,  ","Und wie die Ranocchi mit Wasser schlafen in einem Graben, mit dem Gesicht draußen und die Beine und den Rest des Körpers verstecken,"
  sì stavan d’ogne parte i peccatori,also waren die Sünder von allen Seiten.
" ma come s’appressava Barbariccia, così si ritraén sotto i bollori","Aber als Barbariccia näher kam, kamen sie wieder unter den heißen Pech."
"  I’ vidi, e anco il cor me n’accapriccia, uno aspettar così, com’elli ’ncontra ch’una rana rimane e l’altra spiccia","Und ich sah, und ich fürchtete mich in meinem Herzen, ein Verdammter, der zögerte, gleichwie ein Frosch aus dem Wasser kommt und ein anderer taucht."
"  e Graffiacan, che li era più di contra, li arruncigliò le ’mpegolate chiome e trassel sù, che mi parve una lontra","Und Graffiacane, der vor ihm war, nahm mit seinem Haken sein Haar mit Pech und zog ihn auf, als wäre er ein Otter."
"  I’ sapea già di tutti quanti ’l nome, sì li notai quando fuorono eletti, e poi ch’e’ si chiamaro, attesi come","Ich kannte den Namen aller Dämonen; denn ich bemerkte sie, als sie erwählt wurden, und achtete auf sie, wenn sie einander riefen."
"  ""O Rubicante, fa che tu li metti li unghioni a dosso, sì che tu lo scuoi"", gridavan tutti insieme i maladetti","Die Verfluchten schrieen zu einer Stimme: ""Du stehlst, legst seine Krallen an ihn und häutest ihn."""
