Original,Translate_es_1
 Veggiolo un’altra volta esser deriso,Ha sido ridiculizado de nuevo.
" veggio rinovellar l’aceto e ’l fiele, e tra vivi ladroni esser anciso","Observo el vinagre y el hiel, y observo que es asesinado en medio de dos ladrones vivos."
" Veggio il novo Pilato sì crudele, che ciò nol sazia, ma sanza decreto portar nel Tempio le cupide vele","Observo al nuevo Pilato que es tan duro que no se contenta, sino que avanza además de imptuosas velocidades hacia el Templo sin escuchar la decisión papal."
" O Segnor mio, quando sarò io lieto a veder la vendetta che, nascosa, fa dolce l’ira tua nel tuo secreto? ","Oh Soberano, ¿cuándo seré regocijado por la justicia que, escondida del mundo, hace tu cólera delicada porque está oculta?"
" Ciò ch’io dicea di quell’ unica sposa de lo Spirito Santo e che ti fece verso me volger per alcuna chiosa, ",Lo que dije acerca de la única esposa del Espíritu Santo te llevó a preguntarme más información.
 tanto è risposto a tutte nostre prece quanto ’l dì dura,Es la respuesta a todas nuestras oraciones matutinas
" ma com’ el s’annotta, contrario suon prendemo in quella vece","Tan pronto como oyó hablar, expresamos ideas contradictorias en su lugar."
" Noi repetiam Pigmalïon allotta, cui traditore e ladro e paricida fece la voglia sua de l’oro ghiotta","Pigmalión, el traidor, ladrón y asesino debido a su sed de oro, se ha mencionado repetidamente."
" e la miseria de l’avaro Mida, che seguì a la sua dimanda gorda, per la qual sempre convien che si rida",la trágica situación en la que el rey Midas se encontró debido a su insaciable sed de riquezas lo suficiente para despertar admirado e incrédulo diversión.
" Del folle Acàn ciascun poi si ricorda, come furò le spoglie, sì che l’ira di Iosüè qui par ch’ancor lo morda","La memoria de todos queda impregnada de la forjada historia de Acán, que sustrajo los tesoros de Jericó y luego fue castigado por la ira desatada por Josué."
 Indi accusiam col marito Saffira,Acusamos a Safira y a su marido.
 lodiam i calci ch’ebbe Elïodoro,Alabamos las patadas que Eliodoro sufrió
 e in infamia tutto ’l monte gira Polinestòr ch’ancise Polidoro,"La triste noticia de Polinestor, el asesino de Polidoro, se ha extendido por toda la montaña."
 ultimamente ci si grida,Al final gritamos.
" “Crasso, dilci, che ’l sai","""Craso, explícanos lo que sabes."
 di che sapore è l’oro?”,¿Cuál es el sabor del oro?
" Talor parla l’uno alto e l’altro basso, secondo l’affezion ch’ad ir ci sprona ora a maggiore e ora a minor passo","A veces la voz de una persona es más intensa o menos intensa dependiendo de los sentimientos que expresa, el alma puede hablar a altos o bajos decibelios."
" però al ben che ’l dì ci si ragiona, dianzi non era io sol","Por lo tanto, poco antes de ahora no era el único que mencionaba los ejemplos que salimos todos los días."
 ma qui da presso non alzava la voce altra persona»,Nadie en el vecindario levantaba su voz.
" Noi eravam partiti già da esso, e brigavam di soverchiar la strada tanto quanto al poder n’era permesso, ",Nos habíamos alejado de él y estábamos tratando de avanzar lo más lejos posible.
" quand’ io senti’, come cosa che cada, tremar lo monte",Cuando sentí que el monte temblaba como si estuviera a punto de derrumbarse
 onde mi prese un gelo qual prender suol colui ch’a morte vada,Me quedé paralizado como si tuviera que pasar por el otro lado.
" Certo non si scoteo sì forte Delo, pria che Latona in lei facesse ’l nido a parturir li due occhi del cielo","Ciertamente antes de que Latona diera a luz en la isla de Delo los dos ojos del cielo, nunca se había movido tanto."
" Poi cominciò da tutte parti un grido tal, che ’l maestro inverso me si feo, dicendo","Un grito tan ensordecedor se levantaba de todas direcciones, tanto que el maestro me dirigió la palabra y me dijo:"
" «Non dubbiar, mentr’ io ti guido»","No tengáis miedo, mientras yo os acompaño."
" ‘Glorïa in excelsis’ tutti ‘Deo’ dicean, per quel ch’io da’ vicin compresi, onde intender lo grido si poteo",Sentí a las almas más cercanas invocar la Gloria a Dios en lo alto de los cielos.
" No’ istavamo immobili e sospesi come i pastor che prima udir quel canto, fin che ’l tremar cessò ed el compiési","Nos quedamos firmes y dudosos, como los pastores que estuvieron entre los primeros en escuchar esa canción, hasta que el terremoto pasó y dejó de gritar."
" Poi ripigliammo nostro cammin santo, guardando l’ombre che giacean per terra, tornate già in su l’usato pianto","Empezamos de nuevo nuestro viaje hacia la salvación, observando las sombras que yacían en el suelo y que habían vuelto a sus gritos desesperados habituales."
" Nulla ignoranza mai con tanta guerra mi fé desideroso di sapere, se la memoria mia in ciò non erra, ","Si mi historia mental no está distorsionada, ninguna falta de conocimiento me ha llevado a desear aprender."
" quanta pareami allor, pensando, avere",Me sentía tan rico en ese momento.
" né per la fretta dimandare er’ oso, né per me lì potea cosa vedere","Y por mi prisa no me atrevo a interrogar a Virgilio sobre lo que pasó, ni veía algo que explicara esto."
 così m’andava timido e pensoso,"Caminaba con vacilación, perdido en mis pensamientos."
" La sete natural che mai non sazia se non con l’acqua onde la femminetta samaritana domandò la grazia, mi travagliava, ","Mi ansia de conocimiento, que no se puede soplar sino por el agua que la mujer samaritana pidió gracia a Jesús, me oprimía."
" e pungeami la fretta per la ’mpacciata via dietro al mio duca, e condoleami a la giusta vendetta","Tropezaba detrás de mi maestro, mientras la prisa me empujaba por el camino lleno; sentí compasión por las almas que estaban sufriendo un castigo justo."
" Ed ecco, sì come ne scrive Luca che Cristo apparve a’ due ch’erano in via, già surto fuor de la sepulcral buca, ","Como fue escrito en el Evangelio de Lucas, Cristo fue visto por los dos discípulos en el camino y ya había resucitado del sepulcro."
" ci apparve un’ombra, e dietro a noi venìa, dal piè guardando la turba che giace","Mientras cuidabamos de no pisar las almas esparcidas por el suelo, otra alma nos seguía por detrás"
" né ci addemmo di lei, sì parlò pria, dicendo",No nos dimos cuenta hasta que abrió la boca para hablar.
" «O frati miei, Dio vi dea pace»","Que la serenidad de Dios baje sobre vosotros, hermanos míos."
" Noi ci volgemmo sùbiti, e Virgilio rendéli ’l cenno ch’a ciò si conface",Virgilio y nosotros nos saludamos inmediatamente con un movimiento apropiado.
 Poi cominciò,"Y pensó: ""Empezó a pensar."
 «Nel beato concilio ti ponga in pace la verace corte che me rilega ne l’etterno essilio»,"Que el juicio benévolo de Dios concede bendiciones eternas a los afortunados, en el otro mundo, mientras que me considera digna solamente del castigo del Limbo."
" «Come», diss’ elli, e parte andavam forte","¿Estás?Mientras íbamos rápido, él me preguntó ¿Cómo estás?"
" «se voi siete ombre che Dio sù non degni, chi v’ha per la sua scala tanto scorte?»","¿ Quién ha permitido que usted, almas que Dios no aceptaría en el Paraíso, llegue tan alto?"
 E ’l dottor mio,en la escuela mi profesora en la escuela
" «Se tu riguardi a’ segni che questi porta e che l’angel profila, ben vedrai che coi buon convien ch’e’ regni","En vista de las huellas que el ángel imprimió en la frente de Dante, se comprende lo digno que es él de ser elegido entre los bienaventurados."
" Ma perché lei che dì e notte fila non li avea tratta ancora la conocchia che Cloto impone a ciascuno e compila, ","Porque la Tejedora de día y de noche todavía no había tejido toda la medida de la vida que Cloto impuso para cada uno, envolviéndolo."
" l’anima sua, ch’è tua e mia serocchia, venendo sù, non potea venir sola, però ch’al nostro modo non adocchia","Su alma, a la que compartimos como una sola, no podía alcanzarnos sola, ya que la ve de manera diferente a la nuestra."
" Ond’ io fui tratto fuor de l’ampia gola d’inferno per mostrarli, e mosterrolli oltre, quanto ’l potrà menar mia scola","Fue sacado de mí de la gran fosa del infierno para mostrarles el mundo extraterrestre, y seguiré adelante hasta donde mis conocimientos puedan conducirlos."
" Ma dimmi, se tu sai, perché tai crolli diè dianzi ’l monte, e perché tutto ad una parve gridare infino a’ suoi piè molli»","Las laderas de la montaña bañadas por el mar temblaron ante la sacudida del terremoto, retumbando un grito hasta sus pies. ¿Pero tú, si lo sabes, cómo explicas este evento?"
" Sì mi diè, dimandando, per la cruna del mio disio, che pur con la speranza si fece la mia sete men digiuna","Al interrogar a Virgilio, él adivinó mi deseo de conocimiento, refrescando un poco mi sed a la espera de una respuesta."
 Quei cominciò,"Cuando terminó la guerra, comenzó el fin de la guerra."
" «Cosa non è che sanza ordine senta la religïone de la montagna, o che sia fuor d’usanza",Las doctrinas religiosas en las laderas montañosas no toleran desviaciones o cambios de lo habitual.
 Libero è qui da ogne alterazione,Este lugar no está sujeto a cambios climáticos.
" di quel che ’l ciel da sé in sé riceve esser ci puote, e non d’altro, cagione","Fenómenos causados por fuerzas celestiales son lo único presente, nada más allá."
" Per che non pioggia, non grando, non neve, non rugiada, non brina più sù cade che la scaletta di tre gradi breve","Ya no hay ninguna forma de precipitación sobre los tres escalones de la escalera corta, ni lluvia, nieve, granizo o rocío."
" nuvole spesse non paion né rade, né coruscar, né figlia di Taumante, che di là cangia sovente contrade","No es posible observar nubes densas o espaciadas, ni siquiera destellos de relámpagos durante una tormenta; además, el arco iris que se puede ver en la Tierra tiende a cambiar de posición."
" secco vapor non surge più avante ch’al sommo d’i tre gradi ch’io parlai, dov’ ha ’l vicario di Pietro le piante","La humedad vaporosa ya no alcanza la altura de los tres escalones sobre los que el vicario de san Pedro posa los pies, como había ilustrado."
 Trema forse più giù poco o assai,La Tierra puede temblar con intensidad variable más profundamente.
" ma per vento che ’n terra si nasconda, non so come, qua sù non tremò mai","Pero aquí arriba, como con gran asombro, la tierra nunca fue sacudida por un viento subterráneo"
" Tremaci quando alcuna anima monda sentesi, sì che surga o che si mova per salir sù","Cuando un alma se libera de lo que la aflige, los susurros de la tierra resuenan como si el alma estuviera dispuesto a tomar el vuelo hacia las alturas."
 e tal grido seconda,El clamor que has oído sigue el ascenso
" De la mondizia sol voler fa prova, che, tutto libero a mutar convento, l’alma sorprende, e di voler le giova","La prueba de la purificación es la voluntad de liberarse de la vieja compañía, que sacude el alma y la produce alegría."
" Prima vuol ben, ma non lascia il talento che divina giustizia, contra voglia, come fu al peccar, pone al tormento",".Antes, voluntad relativa y absoluta chocan, porque la justicia divina quiere que la pena se aplique contra las aspiraciones más altas del individuo; como fue por el pecado en la Tierra."
" E io, che son giaciuto a questa doglia cinquecent’ anni e più, pur mo sentii libera volontà di miglior soglia","y creador Durante más de quinientos años he aguantado esta condena, hasta hace poco cuando finalmente me han permitido mudarme a otros lugares y debajo de un Creador diferente."
" però sentisti il tremoto e li pii spiriti per lo monte render lode a quel Segnor, che tosto sù li ’nvii»","Por eso has percibido el terremoto y los espíritus devotos que cantaban himnos de alabanza al Señor, envíalos rápidamente al Paraíso."
 Così ne disse,Eso es lo que nos dijo.
" e però ch’el si gode tanto del ber quant’ è grande la sete, non saprei dir quant’ el mi fece prode","Y puesto que el deseo de beber era tan grande como su sed, no podría decir con exactitud cuánto revivió mi alma esa experiencia."
 E ’l savio duca,Dijo: El sabio mentor dijo:
" «Omai veggio la rete che qui vi ’mpiglia e come si scalappia, perché ci trema e di che congaudete","que viene de muy lejos.Comprendiendo ahora cuáles son las fuerzas que retienen aquí y cómo se libran de él, ya que la tierra tiembla y comparten juntos una alegría derivada de un lugar muy distante."
" Ora chi fosti, piacciati ch’io sappia, e perché tanti secoli giaciuto qui se’, ne le parole tue mi cappia»",¿Podrías decirme quién eres y explicar por qué has estado aquí tanto tiempo?
" «Nel tempo che ’l buon Tito, con l’aiuto del sommo rege, vendicò le fóra ond’ uscì ’l sangue per Giuda venduto, ","Se cumplió el milagro de la resurrección de Cristo.Cuando Tito, sostenido por la gracia divina, reparó el crimen que Judas cometió por medio de su traición repugnante, tuvo lugar el prodigio de la resurrección de Jesús."
" col nome che più dura e più onora era io di là», rispuose quello spirto, ","Viví en la Tierra con el nombre que tenía mayor duración y favorecía el honor, fue la respuesta de ese espíritu."
" «famoso assai, ma non con fede ancora",conocido en todo el mundo pero todavía no convertido al cristianismo
" Tanto fu dolce mio vocale spirto, che, tolosano, a sé mi trasse Roma, dove mertai le tempie ornar di mirto","Mi canción poética era tan melodiosa que, viniendo de Toulouse, me llevó a Roma, donde fue reconocido mi talento con el honor de coronar las templos con el mirto."
 Stazio la gente ancor di là mi noma,"En nuestro planeta, todavía me llaman Stazio."
" cantai di Tebe, e poi del grande Achille",Componía Tebaide y Aquileide.
 ma caddi in via con la seconda soma,Morí sin terminar el segundo poema.
" Al mio ardor fuor seme le faville, che mi scaldar, de la divina fiamma onde sono allumati più di mille","Mi pasión poética fue alimentada por el resplandor, que me calentó, de la llama divina que ilumina a más de mil poetas."
" de l’Eneïda dico, la qual mamma fummi, e fummi nutrice, poetando",Tomé la inspiración del Eneide como una madre y una niñera en el arte de la poesía.
 sanz’ essa non fermai peso di dramma,"Sin ella, no habría producido ningún trabajo importante."
" E per esser vivuto di là quando visse Virgilio, assentirei un sole più che non deggio al mio uscir di bando»",Estaría dispuesto a quedarme aquí un año más en el exilio del purgatorio para vivir en la Tierra al mismo tiempo que Virgilio vivió.
" Volser Virgilio a me queste parole con viso che, tacendo, disse ‘Taci’","A mi voz, Virgilio se volvió hacia mí; sus ojos hablaban sin necesidad de palabras: 'Cállate'."
 ma non può tutto la virtù che vuole,"Sin embargo, el compromiso no puede cubrir todo"
" ché riso e pianto son tanto seguaci a la passion di che ciascun si spicca, che men seguon voler ne’ più veraci","El arroz y el llanto son auténticos, ya que desencadenan inmediatamente una reacción emocional que no puede ser controlada por la voluntad de las personas más sinceras."
 Io pur sorrisi come l’uom ch’ammicca,Yo sonreí con la mirada traviesa de un guiño.
" per che l’ombra si tacque, e riguardommi ne li occhi ove ’l sembiante più si ficca","La sombra de Stazio permaneció en silencio y me miró a los ojos, un lugar donde los sentimientos se pueden leer más fácilmente."
" e «Se tanto labore in bene assommi», disse, ","Te deseo éxito en tu gran empresa, dijo."
 «perché la tua faccia testeso un lampeggiar di riso dimostrommi?»,¿Por qué hace un momento tu cara mostró una sonrisa inesperada?
 Or son io d’una parte e d’altra preso,Estoy bajo presión en ambos lados.
" l’una mi fa tacer, l’altra scongiura ch’io dica","Virgilio me obliga al silencio, pero el otro me pide que diga algo."
" ond’ io sospiro, e sono inteso dal mio maestro, e «Non aver paura», mi dice, «di parlar","Mi mentor cogió mi suspiro y dijo: ""No tengas miedo de expresarte."""
 ma parla e digli quel ch’e’ dimanda con cotanta cura»,Déjale saber lo que insiste en pedir tanto
 Ond’ io,Lo intentaría.
" «Forse che tu ti maravigli, antico spirto, del rider ch’io fei","Podrías sorprenderte, oh espíritu antiguo, por la sonrisa que acabo de dar."
 ma più d’ammirazion vo’ che ti pigli,Pero quiero que estés más sorprendido.
" Questi che guida in alto li occhi miei, è quel Virgilio dal qual tu togliesti forte a cantar de li uomini e d’i dèi","Lo que guía mis miradas hacia arriba es precisamente Virgilio, fuente de inspiración para cantar de la humanidad y de los dioses."
" Se cagion altra al mio rider credesti, lasciala per non vera, ed esser credi quelle parole che di lui dicesti»","No creas que mi sonrisa tiene otra razón, sino que fue causado por lo que dijiste de él."
" Già s’inchinava ad abbracciar li piedi al mio dottor, ma el li disse",":Estacio se postró delante de mi maestro, pero éste le dijo:"
" «Frate, non far, ché tu se’ ombra e ombra vedi»","Hermano, no procedas, porque tú eres una sombra y delante tienes otra sombra."
 Ed ei surgendo,", dijo que se puso de pie y afirmó"
" «Or puoi la quantitate comprender de l’amor ch’a te mi scalda, ",Ahora puedes entender el gran amor que siento por ti.
" quand’ io dismento nostra vanitate, ","a pesar de nuestra falta de coherencia,"
 trattando l’ombre come cosa salda»,Actúa como si las sombras fueran formas corporales tangibles.
" Già era l’angel dietro a noi rimaso, l’angel che n’avea vòlti al sesto giro, avendomi dal viso un colpo raso","auraEl ángel, que había quitado el miedo de mi frente y nos había llevado a la VI Marco, ya estaba detrás de nosotros."
" e quei c’hanno a giustizia lor disiro detto n’avea beati, e le sue voci con ‘sitiunt’, sanz’ altro, ciò forniro","Dijo que los que desean la justicia serán bendecidos, y concluyó simplemente con la conclusión de 'sitiunt'."
" E io più lieve che per l’altre foci m’andava, sì che sanz’ alcun labore seguiva in sù li spiriti veloci","Mientras caminaba, me sentía más ligero que los otros rasgos del camino, permitiéndome seguir rápidamente a los espíritus de arriba sin tener que trabajar duro."
 quando Virgilio incominciò,su poesíaSin desde el momento en que Virgilio comenzó a proclamar su poesía
" «Amore, acceso di virtù, sempre altro accese, pur che la fiamma sua paresse fore","Un sentimiento profundo y ético, sea que fuera devuelto o no, siempre era evidente para cualquiera que reconociera su luz."
" onde da l’ora che tra noi discese nel limbo de lo ’nferno Giovenale, che la tua affezion mi fé palese,","Tan pronto como Joven llegó al espacio donde estábamos, y me mostró tu amor por mí, las cosas ya no fueron las mismas."
"  mia benvoglienza inverso te fu quale più strinse mai di non vista persona, sì ch’or mi parran corte queste scale",Mi bondad hacia ti fue tan grande que ahora me parecerán cortas incluso las escaleras más altas que alguien haya visto jamás.
" Ma dimmi, e come amico mi perdona se troppa sicurtà m’allarga il freno, e come amico omai meco ragiona","Habla conmigo como si fuera un amigo, aunque podría estar demasiado seguro de hablar, después de todo, ya somos amigos."
" come poté trovar dentro al tuo seno loco avarizia, tra cotanto senno di quanto per tua cura fosti pieno?»","¿Cómo pudiste tener codicia en tu corazón, sabiendo lo sabio que eras para tu solicitud?"
 Queste parole Stazio mover fenno un poco a riso pria,Las palabras en cuestión hicieron reír a Stazio en grietas.
 poscia rispuose,Entonces él respondió
 «Ogne tuo dir d’amor m’è caro cenno,"En cada mensaje que has recibido, siento tu profunda afecto."
 Veramente più volte appaion cose che danno a dubitar falsa matera per le vere ragion che son nascose,"A veces surgen dudas sobre temas que en realidad no existen, porque uno se deja confundir por las verdaderas causas ocultas."
" La tua dimanda tuo creder m’avvera esser ch’i’ fossi avaro in l’altra vita, forse per quella cerchia dov’ io era",Tu pregunta me lleva a pensar que tienes la convicción de que yo era avaro mientras me quedaba en ese marco.
" Or sappi ch’avarizia fu partita troppo da me, e questa dismisura migliaia di lunari hanno punita",Nunca he sido indulgente en la avaricia y mi exceso ha sido castigado durante miles de meses en el purgatorio.
" E se non fosse ch’io drizzai mia cura, quand’ io intesi là dove tu chiame, crucciato quasi a l’umana natura","...si me hubiera distraído cuando leo la afirmación de ti, casi como un reproche a la naturaleza humana..."
" ‘Per che non reggi tu, o sacra fame de l’oro, l’appetito de’ mortali?’, voltando sentirei le giostre grame",¿Cuánta ansia de oro nos hace olvidar que sólo los corazones de los mortales pueden gobernarnos?
" Allor m’accorsi che troppo aprir l’ali potean le mani a spendere, e pente’mi così di quel come de li altri mali",Me di cuenta de que las manos podían superar el límite y me sentí apenado por esto como por todas mis otras transgresiones.
" Quanti risurgeran coi crini scemi per ignoranza, che di questa pecca toglie ’l penter vivendo e ne li stremi","¿Cuántos infelizes van a renacer sin cabello debido a su ignorancia, de modo que ni durante la vida, ni al instante de la muerte tendrán más manera de arrepentirse por esta falta?"
" E sappie che la colpa che rimbecca per dritta opposizione alcun peccato, con esso insieme qui suo verde secca","Y que sepas que la responsabilidad se compensa con un pecado, es castigada aquí junto con él."
" però, s’io son tra quella gente stato che piange l’avarizia, per purgarmi, per lo contrario suo m’è incontrato»","Como castigo por haber cometido lo contrario, me vi obligado a formar parte de los que expiaron la avaricia."
" «Or quando tu cantasti le crude armi de la doppia trestizia di Giocasta», ","Ahora, cuando has cantado la historia trágica de los dos hijos de Jucasta,"
" disse ’l cantor de’ buccolici carmi, ",El autor de los carmos bucólicos afirmó
" «per quello che Clïò teco lì tasta, non par che ti facesse ancor fedele la fede, sanza qual ben far non basta","A pesar de que la Musa Clio resuena en tu verso, parece que has perdido la fe, sin la cual las buenas acciones no son suficientes."
" Se così è, qual sole o quai candele ti stenebraron sì, che tu drizzasti poscia di retro al pescator le vele?»",¿ Qué fuente de luz te permitió interpretar el mensaje que san Pedro te dirigió?
 Ed elli a lui,Ya se había acercado Stazio ya se había acercado a él.
" «Tu prima m’invïasti verso Parnaso a ber ne le sue grotte, e prima appresso Dio m’alluminasti","""Me has enviado a beber de las aguas de la cueva de Parnaso, y tú, después que Dios hizo Su obra, me has venido a iluminar."""
" Facesti come quei che va di notte, che porta il lume dietro e sé non giova, ma dopo sé fa le persone dotte, quando dicesti","Has actuado como una linterna en la noche, no te has beneficiado a ti mismo, sino que has dado luz a quien te sigue cuando has hablado."
 ‘Secol si rinova,Cada día lleva consigo una renovación del tiempo.
" torna giustizia e primo tempo umano, e progenïe scende da ciel nova’","Vuelve la justicia, marcando el comienzo de una nueva era en la que descenderá del cielo una generación renovada."
" Per te poeta fui, per te cristiano","En un gran gracias a ti, me convertí en poeta y cristiano."
" ma perché veggi mei ciò ch’io disegno, a colorare stenderò la mano","para explicar mejor lo que estoy diciendo, te daré más detalles."
" Già era ’l mondo tutto quanto pregno de la vera credenza, seminata per li messaggi de l’etterno regno","El mundo había sido llenado con la fe divina, propagada por los voceros del reino sin fin."
 e la parola tua sopra toccata si consonava a’ nuovi predicanti,Y tus palabras que mencioné eran adecuadas para los nuevos oradores
 ond’ io a visitarli presi usata,Empecé a hacer visitas regulares con ellos.
" Vennermi poi parendo tanto santi, che, quando Domizian li perseguette, sanza mio lagrimar non fur lor pianti","Cuando Domiciano comenzó a perseguirlos, me sentí tan cerca de ellos que mis lágrimas se unieron a las suyas."
" e mentre che di là per me si stette, io li sovvenni, e i lor dritti costumi fer dispregiare a me tutte altre sette","Durante mi vida, los he ayudado con sus principios morales y éticos que me han hecho despreciar a todos los demás credos religiosos."
" E pria ch’io conducessi i Greci a’ fiumi di Tebe poetando, ebb’ io battesmo","Con fuego Antes de que yo cantara de las batallas de los griegos en el río Asopo en mi poesía, fui comenzado por el fuego."
" ma per paura chiuso cristian fu’mi, lungamente mostrando paganesmo","Aunque temía las consecuencias, escondí mi fe religiosa fingiendo ser pagano durante mucho tiempo."
 e questa tepidezza il quarto cerchio cerchiar mi fé più che ’l quarto centesmo,"hace esta preocupación me hizo escalar la montaña en el IV Marco hace mucho tiempo, cerca de cuatro siglos"
" Tu dunque, che levato hai il coperchio che m’ascondeva quanto bene io dico, mentre che del salire avem soverchio, ",Estoy ocupado subiendo y tú abriste la caja que contenía lo que te hablé.
" dimmi dov’ è Terrenzio nostro antico, Cecilio e Plauto e Varro, se lo sai","Ahora, si sabes algo de esto, dime dónde encontrar a Terenzio nuestro antiguo, y Cecilio, Plato y Varrone."
" dimmi se son dannati, e in qual vico»",Pregúntame si he sido condenado y en qué círculo del infierno.
" «Costoro e Persio e io e altri assai», ","Persio, yo y un gran número de otras personas."
" rispuose il duca mio, ",Mi maestro dio una respuesta.
" «siam con quel Greco che le Muse lattar più ch’altri mai, nel primo cinghio del carcere cieco","En el primer círculo del infierno, estamos junto con el poeta griego que fue alimentado más por las Musas que cualquier otro."
 spesse fïate ragioniam del monte che sempre ha le nutrice nostre seco,A menudo hablamos de la montaña que siempre nos ofrece nuestros nutrientes.
" Euripide v’è nosco e Antifonte, Simonide, Agatone e altri piùe Greci che già di lauro ornar la fronte","Entre nosotros se encuentran Eurípides, Antifuente, Simonide, Agatón y muchos otros griegos que han adornado la frente con el laurel."
" Quivi si veggion de le genti tue Antigone, Deïfile e Argia, e Ismene sì trista come fue","Entre tus personajes Antigone, Deifile, Argia e Ismene tan triste como siempre se puede ver aquí."
 Védeisi quella che mostrò Langia,Langia reveló el origen de lo que se mostró.
" èvvi la figlia di Tiresia, e Teti, e con le suore sue Deïdamia»","Teti, Deidamia y sus hermanas son hijas de Tiresia."
" Tacevansi ambedue già li poeti, di novo attenti a riguardar dintorno, liberi da saliri e da pareti","Los dos poetas, ya silenciosos después de su diálogo, observaban distraídamente su nueva libertad fuera de las murallas que los rodeaban."
" e già le quattro ancelle eran del giorno rimase a dietro, e la quinta era al temo, drizzando pur in sù l’ardente corno, quando il mio duca","Cuando mi maestro habló, las cuatro siervas del día ya estaban distantes y la quinta tenía el timón con su punta ardiente levantada hacia arriba."
" «Io credo ch’a lo stremo le destre spalle volger ne convegna, girando il monte come far solemo»",".Deberíamos orientar nuestro camino hacia el margen del Marco, a lo largo de los contornos del monte como de costumbre."
" Così l’usanza fu lì nostra insegna, e prendemmo la via con men sospetto per l’assentir di quell’ anima degna","En virtud de esta costumbre, procedimos con mayor fervor por el hecho de que esa persona tan honrada había aprobado en silencio."
" Elli givan dinanzi, e io soletto di retro, e ascoltava i lor sermoni, ch’a poetar mi davano intelletto","Yo caminaba solo detrás de ellos, mientras escuchaba sus discursos, que me inspiraron a escribir poemas."
" Ma tosto ruppe le dolci ragioni un alber che trovammo in mezza strada, con pomi a odorar soavi e buoni","De repente fuimos interrumpidos en nuestros dulces discursos por un árbol que habíamos encontrado en el camino, cuyos frutos emanaban un agradable perfume."
" e come abete in alto si digrada di ramo in ramo, così quello in giuso, cred’ io, perché persona sù non vada","Como un abeto se acorta hacia arriba, de rama en rama, así lo hace en la dirección opuesta, probablemente para evitar la escalada de cualquier persona."
" Dal lato onde ’l cammin nostro era chiuso, cadea de l’alta roccia un liquor chiaro e si spandeva per le foglie suso",".Desde el lado opuesto a nuestro sendero, el estrado de la montaña de la que brotaba un chorro de agua clara que bajaba entre las frondas hacia arriba."
 Li due poeti a l’alber s’appressaro,Los dos poetas se acercaron al árbol.
 e una voce per entro le fronde gridò,una voz que vibraba entre las hojas gritó
 «Di questo cibo avrete caro»,Vais a echar de menos esta comida.
 Poi disse,"Más tarde, añadió."
" «Più pensava Maria onde fosser le nozze orrevoli e intere, ch’a la sua bocca, ch’or per voi risponde",".Maria se centraba más en el honor del matrimonio que en su reputación, que ahora habla a su favor."
" E le Romane antiche, per lor bere, contente furon d’acqua",Las antiguas Romanas solo bebían agua para satisfacer su sed.
 e Danïello dispregiò cibo e acquistò savere,El profeta Daniel rehusó el alimento a favor de adquirir conocimiento.
" Lo secol primo, quant’ oro fu bello, fé savorose con fame le ghiande, e nettare con sete ogne ruscello","Durante la Edad de Oro del Hombre, el hambre hizo las bellotas deseables y la sed convirtió cualquier arroyo en un néctar precioso."
 Mele e locuste furon le vivande che nodriro il Batista nel diserto,Juan el Bautista se alimentaba de miel y langostas mientras estaba en el desierto.
 per ch’elli è glorïoso e tanto grande quanto per lo Vangelio v’è aperto»,"Como se ha revelado en el Evangelio, él es glorioso y grande."
" Mentre che li occhi per la fronda verde ficcava ïo sì come far suole chi dietro a li uccellin sua vita perde, ","Escudriñando las frondas verdes del árbol, con la actitud de los que malgastan la vida tratando de derribar a los pájaros, yo miré hacia arriba."
 lo più che padre mi dicea,siempre que tuviera que trabajar duro Virgilio me instaba a perseverar para lograr el éxito.
" «Figliuole, vienne oramai, ché ’l tempo che n’è imposto più utilmente compartir si vuole»","Vamos, muchacho, vámonos. Tenemos que usar el tiempo que tenemos de una manera más productiva."
" Io volsi ’l viso, e ’l passo non men tosto, appresso i savi, che parlavan sìe, che l’andar mi facean di nullo costo","Yo volvía mi mirada y mis piernas seguían rápidamente a los dos ancianos, que conversaban y me infundían tanta energía que no me cansaba de seguir adelante."
" Ed ecco piangere e cantar s’udìe ‘Labïa mëa, Domine’ per modo tal, che diletto e doglia parturìe","Había alguien que cantaba y lloraba ""Oh Señor, mis labios,"" de modo que en nuestro corazón causaba felicidad y tristeza."
" «O dolce padre, che è quel ch’i’ odo?», comincia’ io","""Padre mío, ¿qué me está pasando?"""
 ed elli,Y dijo: --Él dijo:
 «Ombre che vanno forse di lor dover solvendo il nodo»,Podrían ser espíritus que están expiando sus pecados.
" Sì come i peregrin pensosi fanno, giugnendo per cammin gente non nota, che si volgono ad essa e non restanno, ","Similar a los peregrinos en sus pensamientos, cuando encuentran a personas desconocidas en su camino"
" così di retro a noi, più tosto mota, venendo e trapassando ci ammirava d’anime turba tacita e devota","Se volvieron hacia nosotros sin pararse, una fila de almas mudas y devotas nos escudriñaba con sorpresa, caminando más rápido que nosotros y superandonos."
" Ne li occhi era ciascuna oscura e cava, palida ne la faccia, e tanto scema che da l’ossa la pelle s’informava","Todas tenían ojos oscuros y profundos, con rostros pálidos y tan delgados que la piel parecía adherirse a los huesos."
" Non credo che così a buccia strema Erisittone fosse fatto secco, per digiunar, quando più n’ebbe tema","No esperaba que Erisottone perdiera tanto peso debido al ayuno, hasta que empezó a tener miedo."
