Original,Translate_es_1
" ché la vostra avarizia il mondo attrista, calcando i buoni e sollevando i pravi","En efecto, vuestra avaricia trae tristeza al mundo, aplastando a los que son de buen corazón y elevando a los que no tienen escrúpulos."
"  Di voi pastor s’accorse il Vangelista, quando colei che siede sopra l’acque puttaneggiar coi regi a lui fu vista",El evangelista se dio cuenta de la maldad de los pastores cuando vio a la mujer de la calle sentada en las aguas hacer prostitución con los soberanos.
"  quella che con le sette teste nacque, e da le diece corna ebbe argomento, fin che virtute al suo marito piacque","Ella nació con siete cabezas y sacó fuerza de los diez cuernos, hasta que su marido apreció sus virtudes."
  Fatto v’avete dio d’oro e d’argento,Has creado un dios de oro y plata.
" e che altro è da voi a l’idolatre, se non ch’elli uno, e voi ne orate cento?  ","¿Cuál es la distinción entre usted y el pagano, sino lo que uno solo adora a un dios mientras el otro ora más deidad?"
" Ahi, Costantin, di quanto mal fu matre, non la tua conversion, ma quella dote che da te prese il primo ricco patre""","Ay, Constantino, cuánto mal ha sido infligido no por tu conversión sino por la enorme donación que has hecho al primer Papa rico."
"  E mentr’io li cantava cotai note, o ira o coscïenza che ’l mordesse, forte spingava con ambo le piote","Mientras le decía esas palabras, el maldito se agitaba con fuerza tanto por ira como por pesar."
"  I’ credo ben ch’al mio duca piacesse, con sì contenta labbia sempre attese lo suon de le parole vere espresse","Creo que mi maestro lo aprobó, porque escuchó con un rostro pacífico mi sincera presentación."
  Però con ambo le braccia mi prese,Me apretó fuerte a sí mismo con ambos brazos.
" e poi che tutto su mi s’ebbe al petto, rimontò per la via onde discese","Luego, abrazándome a su pecho, subió por el mismo camino que había bajado."
"  Né si stancò d’avermi a sé distretto, sì men portò sovra ’l colmo de l’arco che dal quarto al quinto argine è tragetto","No se cansó de apretarme fuerte hasta que me llevó a la cima del puente, que conecta el dique número cuatro con el quinto."
"  Quivi soavemente spuose il carco, soave per lo scoglio sconcio ed erto che sarebbe a le capre duro varco","Cortésmente puso en tierra la carga, cuya dulzura no era suficiente para afrontar la escalada sobre la roca empinada y escarpada; un camino que habría sido difícil incluso para las cabras."
  Indi un altro vallon mi fu scoperto,Me llevaron a otra Bolgia desde ese lugar.
" Di nova pena mi conven far versi e dar matera al ventesimo canto de la prima canzon, ch’è d’i sommersi","Tengo que escribir versos sobre un nuevo castigo y así proporcionar material para el último Canto de la primera Canción, dedicado a los condenados."
" Io era già disposto tutto quanto a riguardar ne lo scoperto fondo, che si bagnava d’angoscioso pianto","Estaba decidido a bajar al abismo de Bolgia, lleno de llantos de desesperación."
"  e vidi gente per lo vallon tondo venir, tacendo e lagrimando, al passo che fanno le letane in questo mondo","Vi almas condenadas que avanzaban con marcha triste y silenciosa en el foso redondo, como si estuviera desfilando una procesión fúnebre."
"  Come ’l viso mi scese in lor più basso, mirabilmente apparve esser travolto ciascun tra ’l mento e ’l principio del casso,  ","Tan pronto como los escuché con más atención, me pareció que cada uno tenía una garganta profundamente hundida entre la barbilla y el comienzo de la caja torácica."
"  ché da le reni era tornato ’l volto, e in dietro venir li convenia, perché ’l veder dinanzi era lor tolto","Ellos no podían mirar hacia el futuro, ya que su rostro estaba dirigido a su espalda y así se vieron obligados a retroceder."
  Forse per forza già di parlasia si travolse così alcun del tutto,Puede ser que alguien haya sido golpeado por una parálisis tan grave que sea irreconocible.
" ma io nol vidi, né credo che sia","No tengo ningún recuerdo de eso, y dudo que esto haya ocurrido."
"  Se Dio ti lasci, lettor, prender frutto di tua lezione, ","Que podáis vosotros, lectores, tomar la lección a buen grado."
"  or pensa per te stesso com'io potea tener lo viso asciutto,  ",Piensa cómo podría haber aguantado las lágrimas.
"  quando la nostra imagine di presso vidi sì torta, che ’l pianto de li occhi le natiche bagnava per lo fesso","Cuando me encontré en presencia de una figura humana desesperada que lloraba de golpe, con las lágrimas que fluían a lo largo de la grieta en la parte posterior"
"  Certo io piangea, poggiato a un de’ rocchi del duro scoglio, sì che la mia scorta mi disse: ","Mientras yo estaba allí descansando sobre uno de los salientes de la roca y derramando mis lágrimas, mi guía me dirigió estas palabras:"
"  ""Ancor se' tu de li altri sciocchi?  Qui vive la pietà quand’è ben morta",¿Eres también un miembro de los que no tienen compasión? Aquí el perdón es apreciado sólo si ya no existe.
 chi è più scellerato che colui che al giudicio divin passion comporta?  ,"¿ Quién es más inicuo que aquel que intenta engañar la voluntad del Cielo, prediciendo lo que sucederá?"
" Drizza la testa, drizza, e vedi a cui s’aperse a li occhi d’i Teban la terra","Alza la vista, levántala, y contempla al que dividió el suelo a los Tebanos bajo sus propios ojos."
" per ch’ei gridavan tutti: ""Dove rui,  Anfïarao? perché lasci la guerra?""","Todo el mundo gritaba en voz alta: ""Anfiarao, ¿por qué dejaste la batalla? ¿Adónde vas?"""
 E non restò di ruinare a valle fino a Minòs che ciascheduno afferra,Siguió cayendo hasta llegar a Minos que tomaba todas las almas destinadas a la condenación.
  Mira c' ha fatto petto de le spalle,Mira cómo se ha vuelto hacia el futuro y ahora tiene un pecho fuerte.
" perché volse veder troppo davante, di retro guarda e fa retroso calle","Ahora está volviendo al pasado, mirando más allá de lo que quería."
"  Vedi Tiresia, che mutò sembiante quando di maschio femmina divenne, cangiandosi le membra tutte quante","Tiresia, que esperó el cambio de hombre en mujer modificando cada uno de sus miembros, fue visto."
"  e prima, poi, ribatter li convenne li duo serpenti avvolti, con la verga, che rïavesse le maschili penne","alrededor de la vida Para recuperar sus prerrogativas masculinas, tuvo que chocar con sus propios símbolos de poder usando la misma vara para rechazar a las dos serpientes que le envolvían el cuerpo."
"  Aronta è quel ch’al ventre li s’atterga, che ne’ monti di Luni, dove ronca lo Carrarese che di sotto alberga, ebbe tra ’ bianchi marmi la spelonca per sua dimora","Arunte, que habitaba en la cueva engastada entre las blancas rocas de los montes de Luni, tiene la espalda apoyada en su vientre; debajo de él degollaban los carrareses presentes en la llanura."
 onde a guardar le stelle e ’l mar non li era la veduta tronca,"Desde su ubicación, tenía una vista espectacular de las estrellas y del océano."
"  E quella che ricuopre le mammelle, che tu non vedi, con le trecce sciolte, e ha di là ogne pilosa pelle,  Manto fu, che cercò per terre molte","Manto, que visitó una multitud de lugares, está cubierta de trenzas sueltas y tiene el pelo en todas las partes del cuerpo excepto las que tú no ves."
 poscia si puose là dove nacqu’ io,Entonces decidió fijar su residencia en mi ciudad natal.
 onde un poco mi piace che m’ascolte,Me gustaría que tomaras tiempo para escucharme ahora.
"  Poscia che ’l padre suo di vita uscìo e venne serva la città di Baco, questa gran tempo per lo mondo gio","Después de la muerte de su padre y que la ciudad natal se convirtió en un lugar de culto para Baco, ella viajó mucho por el mundo."
"  Suso in Italia bella giace un laco, a piè de l’Alpe che serra Lamagna sovra Tiralli, c’ ha nome Benaco","En Tirol, situado en la frontera entre Italia y Alemania, se encuentra el lago Benaco situado a los pies de los Alpes."
"  Per mille fonti, credo, e più si bagna tra Garda e Val Camonica e Pennino de l’acqua che nel detto laco stagna","Mil y más fuentes alimentan el lago que se encuentra en el territorio entre Garda, la Valcamónica y los Alpes Pennine, generando una abundante reserva de agua."
"  Loco è nel mezzo là dove ’l trentino pastore e quel di Brescia e ’l veronese segnar poria, s’e’ fesse quel cammino","En el centro de esa área podrían converger los obispos de Trento, Brescia y Verona para recibir una bendición, si quisieran emprender ese viaje."
"  Siede Peschiera, bello e forte arnese da fronteggiar Bresciani e Bergamaschi, ove la riva ’ntorno più discese","Surge en Peschiera, hermosa y sólida fortaleza construida en un punto donde la orilla es más baja; sirve para contrarrestar los Brescianos y los Bergamascos."
"  Ivi convien che tutto quanto caschi ciò che ’n grembo a Benaco star non può, e fassi fiume giù per verdi paschi",De ahí el exceso de agua en la cuenca del lago fluye por un arroyo que se extiende entre los prados verdes.
"  Tosto che l’acqua a correr mette co, non più Benaco, ma Mencio si chiama fino a Governol, dove cade in Po","Una vez que ha empezado a fluir, el agua toma el nombre de Mincio hasta el punto de llegar a Govérnol, donde introduce en el Po."
"  Non molto ha corso, ch’el trova una lama, ne la qual si distende e la ’mpaluda","Siguiendo su flujo, una gran depresión fue excavada en la superficie, produciendo un pantano."
 e suol di state talor esser grama,A veces está seco en verano.
"  Quindi passando la vergine cruda vide terra, nel mezzo del pantano, sanza coltura e d’abitanti nuda","Mientras pasaba por allí, la mujer sin corazón notó un rasgo inculto y deshabitado en medio del aquitrino."
"  Lì, per fuggire ogne consorzio umano, ristette con suoi servi a far sue arti, ",Se mudó a esa zona para evitar toda clase de relación con los seres humanos y dedicarse a sus prácticas místicas junto con sus siervos.
"  e visse, e vi lasciò suo corpo vano",Ella pasó su vida allí y fue enterrada al final de su existencia.
"  Li uomini poi che ’ntorno erano sparti s’accolsero a quel loco, ch’era forte per lo pantan ch’avea da tutte parti","Después, los machos que se extendían por ese territorio se reunieron allí, protegidos por un pantano que ciñeba su área."
  Fer la città sovra quell’ossa morte,Construyeron una ciudad sobre su tumba.
" e per colei che ’l loco prima elesse, Mantüa l’appellar sanz’altra sorte",Se dice que Mantua tomó el nombre de la que decidió primero su ubicación y no a través de otros rituales.
"  Già fuor le genti sue dentro più spesse, prima che la mattia da Casalodi da Pinamonte inganno ricevesse","La locura de Pinamonte, el astuto conde de Casalodi, había inducido a la ciudad a ser menos habitada antes."
"  Però t’assenno che, se tu mai odi originar la mia terra altrimenti, la verità nulla menzogna frodi""","Te advierto que si me entero de diferentes versiones sobre el origen de mi tierra, se prohibirán las mentiras para preservar la verdad."
"  E io: ""Maestro, i tuoi ragionamenti mi son sì certi e prendon sì mia fede, che li altri mi sarien carboni spenti","Le digo al Maestro que sus argumentos son tan precisos y convincentes, que los demás no pueden enfrentarlas."
"  Ma dimmi, de la gente che procede, se tu ne vedi alcun degno di nota",Pero dime si identificas a otro digno de mención entre los condenados que vienen.
" ché solo a ciò la mia mente rifiede""",Tengo toda mi atención enfocada en esto.
"  Allor mi disse: ""Quel che da la gota porge la barba in su le spalle brune, fu - quando Grecia fu di maschi vòta,  sì ch’a pena rimaser per le cune - ","Luego me dijo: ""Cuando Grecia casi no tenía suficientes hombres para alimentar en sus cunas, el destino trazó sobre el rostro de quien quedaba una señal premonitoria de la barba que poblaría sus hombros oscuros."""
"  augure, e diede ’l punto con Calcanta in Aulide a tagliar la prima fune","Fue una figura prominente, y calculó junto con Calcante el momento más favorable en la bahía de Aulide para que la marina griega pudiera zarpar."
"  Euripilo ebbe nome, e così ’l canta l’alta mia tragedìa in alcun loco: ben lo sai tu che la sai tutta quanta","Él era Eurípilo, según lo reportado en mi longo poema; eres consciente de ello, ya que lo habrás leído por completo."
"  Quell’altro che ne’ fianchi è così poco, Michele Scotto fu, che veramente de le magiche frode seppe ’l gioco","Michele Scotto, desde el delgado físico y sus hábil disputas al juego del fraude mágico, se ha hecho bien conocida."
  Vedi Guido Bonatti,¿Has visto a Guido Bonatti?
" vedi Asdente, ch’avere inteso al cuoio e a lo spago ora vorrebbe, ma tardi si pente","Asistente entendió el error que cometió al no dedicarse al cuero y a la cuerda, pero ahora el arrepentimiento llega demasiado tarde."
"  Vedi le triste che lasciaron l’ago, la spuola e ’l fuso, e fecersi ’ndivine","?Mira a las mujeres alejarse, abandonando la aguja, el espolón y el fundido mecánico para explorar el mundo de la adivinación?"
 fecer malie con erbe e con imago,practicaron magia con hierbas sagradas y amuletos.
"  Ma vienne omai, ché già tiene ’l confine d’amendue li emisperi e tocca l’onda sotto Sobilia Caino e le spine","Mientras la luna está a punto de caer bajo el mar de Sevilla después de tocar las fronteras ambos hemisferios, llega el momento de que te vayas."
"  e già iernotte fu la luna tonda: ben ten de’ ricordar, ché non ti nocque alcuna volta per la selva fonda""","Anoche estaba lleno de luna, deberías recordarlo porque te ayudó una vez mientras pasabas por el bosque oscuro."
"  Sì mi parlava, e andavamo introcque","Mientras caminabamos sin parar, ella me hablaba así."
" Così di ponte in ponte, altro parlando che la mia comedìa cantar non cura, venimmo","Mientras hablábamos de temas que no tienen nada que ver con mi obra, llegamos hasta el otro puente."
" e tenavamo ’l colmo, quando restammo per veder l’altra fessura di Malebolge e li altri pianti vani","Llegamos a la cima, donde había otro pozo de tormento y gritos dolorosos de los condenados."
 e vidila mirabilmente oscura,el pasado con una extraordinaria dureza de tonos
"  Quale ne l’arzanà de’ Viniziani bolle l’inverno la tenace pece a rimpalmare i legni lor non sani, ché navicar non ponno ","durante la temporada fríaComo una cola caliente en el Arsenal de los Venecianos, utilizada para reparar sus barcos dañados, hierve la brea viscosa ya que no pueden navegar durante los meses más fríos."
- in quella vece chi fa suo legno novo e chi ristoppa le coste a quel che più vïaggi fece,"Algunos montan una nave nueva de fábrica, mientras que otros arreglan los costados de los barcos que han hecho muchas travesías por el mar."
  chi ribatte da proda e chi da poppa,Algunos golpean clavos tanto en proa como en popa.
 altri fa remi e altri volge sarte,Otros arreglan los remos y arreglan los sarts.
 chi terzeruolo e artimon rintoppa -:  ,Se arreglan el terzerol y el artimón.
" tal, non per foco ma per divin’arte, bollia là giuso una pegola spessa, che ’nviscava la ripa d’ogne parte","Abajo, la Bolgia estaba empapada de un líquido oscuro resbaladizo no generado por llamas sino divinamente puesto en funcionamiento, que cubría todas las superficies de sus paredes."
"  I’ vedea lei, ma non vedëa in essa mai che le bolle che ’l bollor levava, e gonfiar tutta, e riseder compressa","Yo observaba la brea, sus burbujas que afloraban en la superficie y cómo se hinchaba todo y luego bajaba, pero no había otros elementos."
"  Mentr’io là giù fisamente mirava, lo duca mio, dicendo ""Guarda, guarda"", mi trasse a sé del loco dov’io stava","Mientras escudriñaba hacia abajo, mi maestro me cogió de un brazo y me acercó a él, susurrando: ¿Ves?"
"  Allor mi volsi come l’uom cui tarda di veder quel che li convien fuggire e cui paura sùbita sgagliarda,  ","Volviéndome hacia atrás, como si tratara de retener algo que yo sabía que iba a desaparecer y sin embargo me aterrorizaba tanto que me quitó todo el coraje."
"  che, per veder, non indugia ’l partire: e vidi dietro a noi un diavol nero correndo su per lo scoglio venire","Mientras estábamos mirando hacia atrás, vimos una figura oscura corriendo hacia nosotros en el puente."
  Ahi quant’elli era ne l’aspetto fero,"Ah, lo amenazante que parecía en el aspecto."
" e quanto mi parea ne l’atto acerbo, con l’ali aperte e sovra i piè leggero","Había encontrado tan duro su comportamiento, mientras corría ágilmente con pies y alas abiertas."
"  L’omero suo, ch’era aguto e superbo, carcava un peccator con ambo l’anche, e quei tenea de’ piè ghermito ’l nerbo","Y un pecador yacía con ambos lados, y el diablo apretaba sus tobillos; y a sus lados había un hombro afilado que sostenía el peso."
"  Del nostro ponte disse: ""O Malebranche, ecco un de li anzïan di Santa Zita","Oye, Malebranche, dijo el diablo mientras estábamos en el puente, mire a uno de los ancianos de Santa Zita."
" Mettetel sotto, ch'i' torno per anche  a quella terra, che n’è ben fornita: ogn’uom v’è barattier, fuor che Bonturo","Ponlo en la brea, mientras yo vuelvo a esa ciudad llena de mercaderes: todos excepto Bonturo Data."
" del no, per li denar, vi si fa ita""","Por dinero, allí el rechazo es inexistente y ""no"" no existe."
"  Là giù ’l buttò, e per lo scoglio duro si volse",Lo empujó a la morgue y saltó a la orilla del puente.
 e mai non fu mastino sciolto con tanta fretta a seguitar lo furo,Ningún pastor alemán fue tan rápido en perseguir al criminal.
"  Quel s’attuffò, e tornò sù convolto",El infeliz se zambulló en el agua con el cuerpo manchado.
" ma i demon che del ponte avean coperchio, gridar: ""Qui non ha loco il Santo Volto",Los malvados escondidos detrás del puente gritaron: ¡No hay la Sagrada Reliquia aquí!
  qui si nuota altrimenti che nel Serchio,Aquí nadamos de otra manera que el río Serchio.
" Però, se tu non vuo’ di nostri graffi, non far sopra la pegola soverchio""","Si quieres evitar lo que podría traerte dolor, quédate escondido en el lodo."
"  Poi l’addentar con più di cento raffi, disser: ""Coverto convien che qui balli, sì che, se puoi, nascosamente accaffi""","Lo capturaron con cientos de ganchos y le dijo: ""Aquí, tendrás que bailar cubierto de brea; si tienes suficiente suerte, podrías robar algo sin que nadie lo supiera."""
"  Non altrimenti i cuoci a’ lor vassalli fanno attuffare in mezzo la caldaia la carne con li uncin, perché non galli",Los cocineros ordenan a sus sirvientes que mantengan la carne en la olla con garfios para evitar que aflore.
"  Lo buon maestro ""Acciò che non si paia che tu ci sia"", mi disse, ""giù t’acquatta dopo uno scheggio, ch’alcun schermo t’aia","El buen maestro me dijo: ""Para no ser notado, ponte detrás de un saliente rocoso que te sirva de escudo."""
"  e per nulla offension che mi sia fatta, non temer tu, ch’i’ ho le cose conte, perch’altra volta fui a tal baratta""","No me preocuparé por cualquier ofensa que pueda recibir, porque sé cuál es mi deber después de haber participado en este duelo antes."
  Poscia passò di là dal co del ponte,Llegó al final del puente
" e com’el giunse in su la ripa sesta, mestier li fu d’aver sicura fronte","Tan pronto como llegó a la orilla de la siguiente Bolgia, hizo todo lo posible para mostrar seguridad."
"  Con quel furore e con quella tempesta ch’escono i cani a dosso al poverello che di sùbito chiede ove s’arresta,  ","Con la misma intensidad con la que los perros ladran al mendigo que se detuvo a implorar limosna desde ese punto,"
"  usciron quei di sotto al ponticello, e volser contra lui tutt’i runcigli","Virgilio se encontró rodeado por los demonios que salieron de debajo del puente, todos armados con palos enganchados."
" ma el gridò: ""Nessun di voi sia fello",Pero él gritó: ¡Ninguno se atreve a faltarme al respeto!
"  Innanzi che l’uncin vostro mi pigli, traggasi avante l’un di voi che m’oda, e poi d’arruncigliarmi si consigli""",Acérquese a alguien que me escuche antes de tomar una decisión sobre si es necesario unirme.
"  Tutti gridaron: ""Vada Malacoda""","Todos gritaron: ""¡Vete, Malacoda!."""
" per ch’un si mosse - e li altri stetter fermi - e venne a lui dicendo: ""Che li approda?""","El diablo se mudó con respecto a los demás, y llegó a Virgilio exclamando: ""¿Qué puede hacerle bien?."" Mi maestro replicó más tarde."
"  ""Credi tu, Malacoda, qui vedermi esser venuto"", disse ’l mio maestro, ""sicuro già da tutti vostri schermi,  sanza voler divino e fato destro? ","¿Piensas, Malacoda, mirarme aquí con total seguridad fuera de la voluntad superior y sin el apoyo de la suerte?"
"  Lascian’andar, ché nel cielo è voluto ch’i’ mostri altrui questo cammin silvestro""","Deja que nos vayamos, ya que el destino tiene para mí una expedición difícil de presentar a otros."
"  Allor li fu l’orgoglio sì caduto, ch’e’ si lasciò cascar l’uncino a’ piedi, e disse a li altri: ""Omai non sia feruto""","El orgullo abandonó al diablo, tanto que él tiró el gancho a sus pies y rogó a los demás: ""¡No os hagáis daño!."""
"  E ’l duca mio a me: ""O tu che siedi tra li scheggion del ponte quatto quatto, sicuramente omai a me ti riedi""","Mi maestro me dirigió estas palabras: ""No tengas miedo de salir a la luz, tú que te habías acurrucado entre las rocas del puente. Vuelve a mí y no tendrás nada que temer."""
  Per ch’io mi mossi e a lui venni ratto,Me estrellé hacia él.
" e i diavoli si fecer tutti avanti, sì ch’io temetti ch’ei tenesser patto",Los demonios se acercaron de tal manera que temían que no cumplieran las promesas.
"  così vid’ïo già temer li fanti ch’uscivan patteggiati di Caprona, veggendo sé tra nemici cotanti","Los jinetes que salían del castillo de Caprona según los términos de la rendición, estaban asustados al observar a muchos adversarios alrededor de ellos."
"  I’ m’accostai con tutta la persona lungo ’l mio duca, e non torceva li occhi da la sembianza lor ch’era non buona","Yo me aferraba a mi guía, presa de una ola de profunda inquietud mientras miraba la amenazante presencia de los demonios."
"  Ei chinavan li raffi e ""Vuo’ che ’l tocchi"", diceva l’un con l’altro, ""in sul groppone?""","Ellos afilaban sus horcas y se preguntaban entre sí: ""¿Tenemos que darle un golpe en la espalda?"""
" E rispondien: ""Sì, fa che gliel’accocchi""","Dijeron: ""Asegúrate de golpearlo fuerte."""
"  Ma quel demonio che tenea sermone col duca mio, si volse tutto presto e disse: ""Posa, posa, Scarmiglione""","Pero el malvado que estaba hablando con mi maestro se volvió rápidamente y dijo: ""Quédate donde estás, Scarmiglione."""
"  Poi disse a noi: ""Più oltre andar per questo iscoglio non si può, però che giace tutto spezzato al fondo l’arco sesto",Nos dijo que la carretera estaba bloqueada por el puente que cayó en la sexta Bolgia.
"  E se l’andare avante pur vi piace, andatevene su per questa grotta","Si decide proceder, siga la dirección indicada por el dique."
 presso è un altro scoglio che via face,No lejos hay otro puente que permite el tránsito.
"  Ier, più oltre cinqu’ ore che quest’otta, mille dugento con sessanta sei anni compié che qui la via fu rotta","Hace 1266 años, cinco horas después del tiempo actual, el puente se derrumbó."
  Io mando verso là di questi miei a riguardar s’alcun se ne sciorina,"Conduciendo con una mano firme, envío a mis emisarios a esa dirección para asegurarse de que nadie pueda escapar de la trampa."
" gite con lor, che non saranno rei""","Vengan con ellos, se absorven en comportarse bien."
"  ""Tra’ ti avante, Alichino, e Calcabrina"", cominciò elli a dire, ""e tu, Cagnazzo","¡Adelante, Alichino y Calcabrina, seguidos por Perra!"
 e Barbariccia guidi la decina,Bárbara debería guiar a los diez demonios.
"  Libicocco vegn’oltre e Draghignazzo, Cirïatto sannuto e Graffiacane e Farfarello e Rubicante pazzo","También se requerirá la intervención de Libicocco y Draghignazzo, Ciriatto de Ali Grandi, Graffiacane, Farfarello y el loco Rubicante."
  Cercate ’ntorno le boglienti pane,Examine cuidadosamente la muérdago brea hirviendo
" costor sian salvi infino a l’altro scheggio che tutto intero va sovra le tane""","Que estos dos recorran el puente, intacto, hasta el otro Bolgia y estén protegidos de todo mal."
"  ""Omè, maestro, che è quel ch’i’ veggio?"", diss’io, ""deh, sanza scorta andianci soli, se tu sa’ ir","?Recordando mis palabras, pregunté: ""Oh, maestro, ¿qué veo? ¿Será posible recorrer el camino sin guía?"""
 ch’i’ per me non la cheggio,Definitivamente no voy a preguntar.
"  Se tu se’ sì accorto come suoli, non vedi tu ch’e’ digrignan li denti e con le ciglia ne minaccian duoli?""","Si se comporta como un sabio, ¿no se puede notar a los demonios que muestran sus dientes y parecen amenazantes?"
"  Ed elli a me: ""Non vo’ che tu paventi",Él me dijo que no debía tener miedo.
" lasciali digrignar pur a lor senno, ch’e’ fanno ciò per li lessi dolenti""",También quítalos cuando rechinan los dientes por culpa de aquellos que están atrapados en su destino de castigo.
  Per l’argine sinistro volta dienno,Los demonios giraron a la izquierda en el dique.
" ma prima avea ciascun la lingua stretta coi denti, verso lor duca, per cenno","Antes, todos habían cerrado los labios y se habían vuelto hacia su guía como un acuerdo secreto."
  ed elli avea del cul fatto trombetta,y ese había producido un sonido indelicado con los glúteos
" Io vidi già cavalier muover campo, e cominciare stormo e far lor mostra, e talvolta partir per loro scampo","Tuve la oportunidad de observar a los caballeros partir a la vez de la batalla, marchar en el desfile y a veces retirarse."
" corridor vidi per la terra vostra, o Aretini, e vidi gir gualdane, fedir torneamenti e correr giostra","He observado caballeros en su Aretina, y los he visto hacer correcciones militares, competir en competiciones por equipos y solos."
"  quando con trombe, e quando con campane, con tamburi e con cenni di castella, e con cose nostrali e con istrane","Los he visto obedecer a varios sonidos, desde sonidos de trompeta a campanas, desde tambores a señales procedentes de castillos, utilizando instrumentos típicos de la zona y extranjeros."
"  né già con sì diversa cennamella cavalier vidi muover né pedoni, né nave a segno di terra o di stella","Nunca he visto a caballeros o jotas moverse en la música emitida por un instrumento de viento tan extraño, ni he visto un barco moverse en respuesta a una señal tan singular procedente de la tierra y del aire."
  Noi andavam con li diece demoni,Estábamos yendo con los diez demonios.
 Ahi fiera compagnia,"Ay, ay, asquerosa asociación."
" ma ne la chiesa coi santi, e in taverna coi ghiottoni","En la iglesia hay que apegarse a los santos, mientras que en la taberna habría que salir con personas sobrias."
"  Pur a la pegola era la mia ’ntesa, per veder de la bolgia ogne contegno e de la gente ch’entro v’era incesa","Yo tenía los ojos fijos en la brea, para poder ver todo lo que estaba en la Bolgia y las personas que habían sido quemadas en el interior."
"  Come i dalfini, quando fanno segno a’ marinar con l’arco de la schiena che s’argomentin di campar lor legno,  ","Así también nosotros podemos tener una señal que indica tomar una acciónComo los delfines, cuando emergen con la espalda y dan a los marineros el aviso necesario para salvar el barco, para que nosotros también podamos recibir una señal de advertencia para actuar."
"  talor così, ad alleggiar la pena, mostrav’alcun de’ peccatori ’l dosso e nascondea in men che non balena","En algunos casos, para calmar los castigos infligidos por sus delitos, algunos malhechores buscaban refugio rápidamente mostrando la espalda ungida de brea y evitando así todo castigo."
"  E come a l’orlo de l’acqua d’un fosso stanno i ranocchi pur col muso fuori, sì che celano i piedi e l’altro grosso,  ","Como los ranachos, que esconden sus patas y el resto del cuerpo en el agua de una zanja con sólo la cabeza visible sobre el pelo del agua."
  sì stavan d’ogne parte i peccatori,Los pecadores estaban en todas partes.
" ma come s’appressava Barbariccia, così si ritraén sotto i bollori","En cuanto se acercaba Bárbara, los pobres desgraciados volvían al interior de la brea hirviendo."
"  I’ vidi, e anco il cor me n’accapriccia, uno aspettar così, com’elli ’ncontra ch’una rana rimane e l’altra spiccia","Yo sentí un momento de terror en mi corazón, cuando vi a un infeliz vacilante, como si una rana se hubiera parado en medio del agua mientras la otra la atravesaba."
"  e Graffiacan, che li era più di contra, li arruncigliò le ’mpegolate chiome e trassel sù, che mi parve una lontra","Graffiacane, que estaba delante de él, agarró con su pata enganchada el pelo empapado en brea y lo levantó como si fuera una nutria"
"  I’ sapea già di tutti quanti ’l nome, sì li notai quando fuorono eletti, e poi ch’e’ si chiamaro, attesi come","Recordaba los nombres de todos los demonios, pues los anoté cuando fueron escogidos y escuché mientras se dirigían unos a otros."
"  ""O Rubicante, fa che tu li metti li unghioni a dosso, sì che tu lo scuoi"", gridavan tutti insieme i maladetti","Los malvados se estremecían juntos: ¡Rubicante, agárralo y somételo!"
"  E io: ""Maestro mio, fa, se tu puoi, che tu sappi chi è lo sciagurato venuto a man de li avversari suoi""",Yo he rogado a mi maestro que dé a conocer la suerte tocada al infeliz que ha caído en las garras de sus enemigos.
  Lo duca mio li s’accostò allato,Mi maestro se acercó a su lado.
" domandollo ond’ei fosse, e quei rispuose: ""I’ fui del regno di Navarra nato","Le preguntó quién era, y él respondió: ""Nací en el reino de Navarra."""
"  Mia madre a servo d’un segnor mi puose, che m’avea generato d’un ribaldo, distruggitor di sé e di sue cose","Después de haberme engendrado del basculante chaleco y suicida, mi madre me confió a un señor."
  Poi fui famiglia del buon re Tebaldo,"Después, serví fielmente al buen rey Tebaldo."
" quivi mi misi a far baratteria, di ch’io rendo ragione in questo caldo""","Empecé a practicar baratrías aquí, así que pagué mi sentencia bajo este sol."
"  E Cirïatto, a cui di bocca uscia d’ogne parte una sanna come a porco, li fé sentir come l’una sdruscia","Y Ciriatto, con un par de colmillos saliendo de las articulaciones de las mandíbulas como en un jabalí, apretaba sus láminas contra la carne y hacía sentir su presencia."
  Tra male gatte era venuto ’l sorco,La rata estaba a merced de gatos malvados.
" ma Barbariccia il chiuse con le braccia e disse: ""State in là, mentr’io lo ’nforco""","Bárbara levantó sus brazos y los alejó, anunciando: ""Ustedes no se acerquen mientras yo lo apuñalo."""
  E al maestro mio volse la faccia,Entonces el demonio se dirigió a Virgilio y le exhortó:
" ""Domanda"", disse, ""ancor, se più disii saper da lui, prima ch’altri ’l disfaccia""","Pregúntale de nuevo, si quieres saber más sobre él antes de que alguien lo destruya."
"  Lo duca dunque: ""Or dì: de li altri rii conosci tu alcun che sia latino sotto la pece?""",El maestro preguntó: ¿Sabéis si hay italianos entre los condenados con la brea hirviendo?
" E quelli: ""I’ mi partii,  poco è, da un che fu di là vicino",Me he separado recientemente de alguien que viene de una nación vecina.
" Così foss’io ancor con lui coperto, ch’i’ non temerei unghia né uncino""","Si todavía estuviera a su lado, protegido de los efectos de la brea, no tendría miedo de las garras y horcas de los Malebranches."
"  E Libicocco ""Troppo avem sofferto"", disse","Libicocco exclamó: ""¡Nos hemos quedado demasiado tiempo!"""
" e preseli ’l braccio col runciglio, sì che, stracciando, ne portò un lacerto","Ella le agarró el brazo con el garfio, arrancándole un trozo de carne."
