Filename,Original,Translate
trad_convivio_trattato_3_15.csv,"E per  dico che sua bielt , cio  moralitade, piove fiammelle di foco, cio  appetito diritto, che s ingenera nel piacere della morale dottrina  lo quale appetito ne diparte eziandio dalli vizii naturali, non che dalli altri. E quinci nasce quella felicitade la quale diffinisce Aristotile nel primo dell Etica, dicendo che   operazione secondo vert  in vita perfetta.","Filosofia palpabilmente piacevole. Dico, quindi, che la sua bellezza, la sua moralit , piovono fiamme di fuoco, cio  desiderio giusto, che   generato dal piacere trovato nella dottrina morale  questo desiderio ci allontana anche dai vizi naturali, non semplicemente dagli altri vizi. E cos  sorge quella felicit  che Aristotele definisce nel primo libro dell etica, dove dice che consiste nell attivit  secondo la virt , in una vita perfetta."
trad_convivio_trattato_3_15.csv,"E quando dice  Per  qual donna sente sua bieltate, procede in loda di costei, grid and o alla gente che la s guiti, dicendo loro lo suo beneficio, cio  che per seguitare lei diviene ciascuno buono. Per  dice   qual donna , cio  quale anima, sente sua biltate biasimare per non parere quale parere si conviene, miri in questo essemplo.","Quando il testo dice  Cos  ogni donna che sente la sua bellezza, continua con le sue lodi gridando alle persone di seguirla, dicendo loro del beneficio che porta, vale a dire, che seguendola ognuno diventa buono. Cos  dice, che ogni donna, cio  ogni anima, che sente la sua bellezza criticata per non mostrare qualit  che dovrebbe, guardare a questo esemplare."
trad_convivio_trattato_3_15.csv,"Ove   da sapere che li costumi sono belt  dell anima, cio  le vertudi massimamente, le quali tal volta per vanitadi o per superbia si fanno men belle e men gradite, s  come nell ultimo trattato vedere si potr . E per  dico che, a fuggire questo, si guardi in costei, cio  col  dov ella   essemplo d umilt   cio  in quella parte di s   che  morale filosofia si chiama. E soggiungo che, mirando costei   dico la sapienza   in questa parte, ogni viziato torner  diritto e buono  e per  dico  Questa   colei ch umilia ogni perverso, cio  volge dolcemente chi fuori di debito ordine   piegato.","Va spiegato qui che le modalit  di comportamento costituiscono la bellezza dell anima  ci  vale soprattutto per le virt , che a volte con la superficialit  o l orgoglio diventano meno belle e meno attraenti, come sar  chiarito nel trattato finale. E cos  dico che per evitare questo popolo dovrebbe guardarla, e in particolare su di lei come l esemplare dell umilt , cio  da quella parte di lei che   chiamata filosofia morale. Aggiungo che guardando quella parte di lei  cio  della Sapienza  tutti quei vizi martoriati diverranno di nuovo giusti e buoni, e cos  dico    lei che umilia tutti coloro che sono andati storti, cio , lei si volta dolcemente indietro chi si   allontanato dall ordine giusto."
trad_convivio_trattato_4_1.csv,"Amore, secondo la concordevole sentenza delli savi di lui ragionanti, e secondo quello che per esperienza continuamente vedemo,   che congiunge e unisce l amante colla persona amata  onde Pittagora dice   Nell amist  si fa uno di pi  .","L amore, come sappiamo dal consenso delle menti pi  raffinate che trattano del suo significato, e da ci  che la nostra esperienza ci dice continuamente,   ci  che unisce e unisce l amante con il suo amato. Da qui l osservazione di Pitagora   L amicizia lega molti in uno. "
trad_convivio_trattato_4_1.csv,"E per  che le cose congiunte comunicano naturalmente intra s  le loro qualitadi, in tanto che talvolta   che l una torna del tutto nella natura dell altra, incontra che le passioni della persona amata entrano nella persona amante, s  che l amore dell una si comunica nell altra, e cos  l odio e lo desiderio e ogni altra passione. Per che li amici dell uno sono dall altro amati, e li nimici odiati  per che in greco proverbio   detto   Delli amici essere deono tutte le cose comuni .","E poich  le cose che sono unite comunicano naturalmente le loro qualit  l una all altra, a tal punto che a volte si assume completamente la natura dell altra, si scopre che i sentimenti della persona amata diventano parte della persona che ama, in modo che l amore sentito dall uno sia comunicato all altro  allo stesso modo con l odio, il desiderio e tutti gli altri sentimenti. Ecco perch  gli amici dell uno sono amati dall altro, e i suoi nemici odiano. Come dice il proverbio greco   I veri amici condividono tutto. "
trad_convivio_trattato_4_1.csv,"Onde io, fatto amico di questa donna di sopra nella verace esposizione nominata, cominciai ad amare e odiare secondo l amore e l odio suo. Cominciai adunque ad amare li seguitatori della veritade e odiare li seguitatori dello errore e della falsitade, com ella face.","Quando, allora, diventai l amica di questa signora  come descritto nel racconto accurato di cui sopra , cominciai ad amare e ad odiare secondo il suo amore e il suo odio. Cominciai, quindi, ad amare coloro che seguivano la verit , e ad odiare coloro che seguivano l errore e la falsit , come lei."
trad_convivio_trattato_4_1.csv,"Ma per  che ciascuna cosa per s    da amare, e nulla   da odiare se non per sopravenimento di malizia, ragionevole ed onesto  , non le cose, ma le malizie delle cose odiare e procurare da esse di partire. E a ci  s alcuna persona intende, la mia eccellentissima donna intende massimamente  a partire, dico, la malizia delle cose, la quale cagione   d odio  per  che in lei   tutta ragione e in lei   fontalmente l onestade.","Tuttavia, poich  tutto ci  che   considerato in s  merita di essere amato, e nulla merita di essere odiato se non nella misura in cui   distorto dal male,   ragionevole e giusto odiare ci  che   male nelle cose, ma non le cose stesse, e di sforzarsi di eliminare tale male. Nessuno   pi  intento a questo fine  di eliminare il male nelle cose, che   ci  che   odioso in loro  della mia pi  eccellente signora, perch    la piena perfezione della ragione, e la fonte di tutta la giustizia."
trad_convivio_trattato_4_1.csv,"Io, lei seguitando nell opera s  come nella passione quanto potea, li errori della gente abominava e dispregiava, non per infamia o vituperio delli erranti, ma delli errori  li quali biasimando credea fare dispiacere, e dispiaciuti, partire da coloro che per essi eran da me odiati.","Io, che la seguo in azione cos  come nel sentire al meglio delle mie capacit , ho criticato e inveigliato contro errori ampiamente detenuti tra l umanit , al fine di screditare e di mettere in discredito non quelli che erano in errore, ma gli errori stessi. Il mio scopo era quello di rendere gli errori offensivi, e quindi di eliminarli da quelli che, per loro conto, erano diventati odiosi per me."
trad_convivio_trattato_4_1.csv,"Intra li quali errori uno io massimamente riprendea, lo quale non solamente   dannoso e pericoloso a coloro che in esso stanno, ma eziandio alli altri, che lui riprendano, porta dolore e danno.","Tra questi errori c   stato uno che ho censurato soprattutto, in quanto non solo   dannoso per coloro che lo detengono, ma causa ferite e lesioni anche a coloro che lo censurano."
trad_convivio_trattato_4_1.csv,"Questo   l errore dell umana bontade in quanto in noi   dalla natura seminata e che  nobilitade  chiamare si dee  che  per  mala consuetudine e per poco intelletto era tanto fortificato, che  l  oppinione quasi di tutti n era falsificata  e della falsa oppinione nascevano li falsi giudicii, e de  falsi giudicii nascevano le non giuste reverenze e vilipensioni  per che li buoni erano in villano despetto tenuti, e li malvagi onorati ed essaltati. La qual cosa era pessima confusione del mondo  s  come vedere puote chi mira quello che di ci  pu  seguitare, sottilmente.","Questo   l errore relativo all eccellenza umana, considerato nella misura in cui   seminato in noi per natura, e il cui nome proprio    nobilt .  A causa della condotta malvagia delle persone e della scarsa conoscenza, l errore su questo argomento   stato cos  radicato che quasi tutti erano stati portati a sostenere un opinione falsa su di esso. L opinione falsa ha dato luogo a giudizi falsi, e giudizi falsi a atteggiamenti ingiusti di rispetto e disprezzo. Di conseguenza, le persone buone sono state disprezzate come base, mentre le persone cattive sono state onorate e esaltate. Ci  ha spinto gli affari del mondo nella confusione distesa, come   evidente a chiunque con un occhio discernimento per le possibili conseguenze di tale visione."
trad_convivio_trattato_4_1.csv,"Il perch , con ci  fosse cosa che questa mia donna un poco li suoi dolci sembianti transmutasse a me, massimamente in quelle parti dove io mirava, e cercava se la prima materia delli elementi era da Dio intesa,   per la qual cosa un poco dal frequentare lo suo aspetto mi sostenni  , quasi nella sua assenzia dimorando, entrai a riguardare col pensiero lo difetto umano intorno al detto errore.","Ora   accaduto che la mia signora ha cessato di rivelarsi a me con la sua dolcezza abbastanza abituata, in particolare per quanto riguarda la mia ricerca di sapere se la materia principale degli elementi era un oggetto della conoscenza di Dio. Di conseguenza, mi sono astenuto per un certo tempo dal tentativo di vederla, e, poich  ora ho passato il mio tempo senza la sua compagnia, ho dato la mia attenzione all errore dell umanit  su questo argomento."
trad_convivio_trattato_4_1.csv,"E per fuggire oziositade, che massimamente di questa donna   nemica, e per istinguere questo errore che tanti amici le toglie, propuosi di gridare alla gente che per mal cammino andavano, acci  che per diritto calle si dirizzasse ro   e cominciai una canzone nel cui principio dissi  Le dolci rime d amor ch i  solia. Nella quale io intendo riducer la gente in diritta via sopra la propia conoscenza della verace nobilitade  s  come per la conoscenza del suo testo, alla esposizione del quale ora s intende, vedere si potr .","Dal momento che ho voluto evitare l ozio, il nemico principale di questa signora, e per estirpare questo errore che la deruba di tanti amici, ho deciso di gridare a coloro che stavano prendendo una via falsa, in modo che essi avrebbero diretto i loro passi sulla strada giusta. Ho cominciato a comporre un canzone, di cui la linea di apertura    Devo abbandonare le dolci poesie d amore che sono state la ricerca costante dei miei pensieri.   mia intenzione in questo canzone riportare le persone sulla strada giusta per quanto riguarda il giusto riconoscimento della vera nobilt , come sar  evidente da una lettura del testo su cui sto per commentare."
trad_convivio_trattato_4_1.csv,"E per  che in questa canzone s intese a rimedio cos  necessario, non era buono sotto alcuna figura parlare, ma convennesi per via tostana questa medicina  dare , acci  che fosse tostana la sanitade  la quale corrotta, a cos  laida morte si correa.","Poich  era lo scopo di questo canzone di portare un rimedio estremamente necessario, era inappropriato usare il discorso figurativo  quello che era stato richiesto era un modo rapido di somministrare questo farmaco, in modo che le persone avrebbero presto recuperare la loro salute, perch  quando quello ha cominciato a soffrire allora una morte veramente orribile rapidamente seguito."
trad_convivio_trattato_4_1.csv,"Non sar  dunque mestiere nella esposizione di costei alcuna allegoria aprire, ma solamente  l a sentenza secondo la lettera ragionare. Per mia donna intendo sempre quella che nella precedente ragione   ragionata, cio  quella luce virtuosissima, Filosofia, li cui raggi fanno  dal li fiori rifronzire e fruttificare la verace delli uomini nobilitade, della quale trattare la proposta canzone pienamente intende.","Non avr  bisogno, quindi, di commentare questa canzone, di svelare qualsiasi allegoria, ma solo di spiegare il significato letterale del testo. La spiegazione data nella precedente discussione sull identit  della mia signora ancora ottiene    quella luce piena di meravigliosa potenza, Filosofia, i cui raggi fanno fiorire i fiori ancora una volta e portare frutti nella vera nobilt  umana.   lo scopo del canzone indicato sopra per esplorare pienamente questo tema."
trad_convivio_trattato_4_2.csv,"Nel principio della impresa esposizione, per meglio dare a intendere la sentenza della proposta canzone, convienesi quella partire prima in due parti  ch  nella prima parte proemialmente, si parla  nella seconda si s guita lo trattato  e comincia la seconda parte nel cominciamento del secondo verso, dove dice  Tale imper  che gentilezza volse.","Il modo pi  utile per iniziare a chiarire il significato del canzone di cui sopra   quello di notare che ha due parti  la prima   un introduzione, e la seconda   il trattato stesso. La seconda parte inizia con la linea di apertura della seconda stanza  Un sovrano dell impero descritto nobilt  come consistente, a suo parere."
trad_convivio_trattato_4_2.csv,"La prima parte ancora in tre membra si pu  comprendere  nel primo si dice perch  dallo parlare usato mi parto  nel secondo dico quello che   di mia intenzione a trattare  nel terzo domando aiutorio a quella cosa che pi  aiutare mi pu , cio  alla veritade. Lo secondo membro comincia  E poi che tempo mi par d aspettare. Lo terzo comincia  E cominciando, chiamo quel signore.","La prima parte si compone di tre sezioni  nella prima dico perch  mi allontano dal mio solito stile poetico  nella seconda mi spiego che cosa   il mio soggetto  nella terza mi rivolgo per aiuto alla fonte che pu  fornirla pi  pienamente, cio  la verit . La seconda sezione comincia  Poich , allora, questo sembra un tempo per aspettare  e la terza  E all inizio invoco quel signore."
trad_convivio_trattato_4_2.csv,"Dico adunque che  a me conviene lasciare le dolci rime d amore le quali sogliono cercare li miei pensieri   e la cagione assegno, perch  dico che ci  non   per intendimento di pi  non rimare d amore ma per  che nella donna mia nuovi sembianti sono appariti, li quali m hanno tolta materia di dire al presente d amore.","Nelle parole iniziali dico che  devo abbandonare le dolci poesie d amore che sono state la costante ricerca dei miei pensieri,  e continuare a spiegare perch  questo   cos   non   perch  non intendo mai pi  scrivere poesie d amore, ma perch  l atteggiamento della mia signora verso di me sembrava essere cambiato in modo da darmi nessuna occasione per parlare d amore."
trad_convivio_trattato_4_2.csv,"Ove   da sapere che non si dice qui li atti di questa donna essere  disdegnosi e feri  se non secondo l apparenza  s  come nel decimo capitolo del precedente trattato si pu  vedere, dove altra volta dico che l apparenza della veritade si discordava. E come ci  pu  essere, che una medesima cosa sia dolce e paia amara, o vero sia chiara e paia oscura, qui vi  sufficientemente vedere si pu .","Si noti che non dico che l atteggiamento della signora   davvero  disdegnoso e duro,  ma solo che tale   come appare cos  come nel decimo capitolo del libro precedente parlo anche di apparenza essere in contrasto con la realt . Come pu  essere che una e la stessa cosa pu  essere dolce e sembrare amaro, o essere chiaro e sembra oscuro,   sufficientemente spiegato l ."
trad_convivio_trattato_4_2.csv,"Apresso, quando dico  E poi che tempo mi par d aspettare, dico, s  come detto  , questo che trattare intendo. E qui non   da trapassare con piede secco ci  che si dice in  tempo aspettare , imper  che potissima cagione   della mia mossa  ma da vedere   come ragionevolemente quel tempo in tutte le nostre operazioni si dee attendere, e massimamente nel parlare.","Poi, come ho spiegato, annuncio il mio tema nelle parole che iniziano Poich , allora, questo sembra un momento di attesa. Quando parlo di  un tempo di attesa,  non sto parlando di un argomento che pu  essere solo scremato, poich  ci  che viene menzionato qui   per me un motivo molto potente nel mio attuale impegno  piuttosto, dovrebbe essere chiaro quanto sia ragionevole che in tutte le nostre azioni dovremmo aspettare il momento giusto, in particolare per quanto riguarda il discorso."
trad_convivio_trattato_4_2.csv,"Lo tempo, secondo che dice Aristotile nel quarto della Fisica,    numero di movimento secondo prima e poi , e  numero di movimento celestiale , lo quale dispone le cose di qua gi  diversamente a ricevere alcuna informazione.","Il tempo, come dice Aristotele nella Fisica,   una  successione di movimento che coinvolge prima e dopo   pi  precisamente,    successione di movimento nei cieli,  che secondo un diverso schema dispone le cose qui sotto per ricevere le loro forme."
trad_convivio_trattato_4_2.csv,"Ch  altrimenti   disposta la terra nel principio della primavera a ricevere in s  la informazione dell erbe e delli fiori, e altrimenti lo verno  e altrimenti   disposta una stagione a ricevere lo seme che un altra. E cos  la nostra mente, in quanto ella   fondata sopra la complessione del corpo, che  ha  a seguitare la circulazione del cielo, altrimenti   disposta uno tempo e altrimenti un altro.","Per la terra   disposto in modo diverso a ricevere le forme di piante e fiori all inizio della primavera che   in inverno  e una stagione   diversamente disposto a ricevere i semi di un altro. Lo stesso vale per la mente umana, dal momento che il suo funzionamento dipende dalla costituzione corporea di una persona, che   diversamente disposto in tempi diversi, in conformit  con la circolazione dei cieli."
trad_convivio_trattato_4_2.csv,"Per che le parole, che sono quasi seme d operazione, si deono molto discretamente sostenere e lasciare,  s   perch  bene siano ricevute e fruttifere vegnano, s  perch  dalla loro parte non sia difetto di sterilitade. E per  lo tempo   da provedere, s  per colui che parla come per colui che dee udire  ch  se  l parladore   mal disposto,  le  pi  volte sono le sue parole dannose  e se l uditore   mal disposto, mal sono quelle ricevute che buone siano. E per  Salomone dice nello Ecclesiaste   Tempo   da parlare, e tempo   da tacere .","Di conseguenza, le parole, che possono essere considerate come il seme dell attivit , devono essere impiegate o messe da parte con grande discriminazione, in modo che da un lato possano ricevere una buona accoglienza e, in ultima analisi, portare frutto, e dall altro non possano soffrire di sterilit . Quindi bisogna fare attenzione a riconoscere il tempo opportuno, sia per chi parla che per chi deve essere affrontato  se l oratore   mal disposto, le sue parole sono altrettanto spesso non dannose  se l ascoltatore   mal disposto, le parole dell oratore sono mal accolte, per quanto buone possano essere in se stesse. Da qui il detto di Salomone in Ecclesiaste   C   un tempo per parlare, e un tempo per tacere. "
trad_convivio_trattato_4_2.csv,"Il perch  io sentendo  in  me turbata disposizione, per la cagione che detta   nel precedente capitolo, a parlare d amore, parve a me che fosse d aspettare tempo, lo quale seco porta lo fine d ogni desiderio, e appresenta, quasi come donatore, a coloro a cui non incresce d aspettare.","Ecco perch , quando ho trovato la mia disposizione abituale di parlare di amore cambiato  per la ragione data nell ultimo capitolo , mi   sembrato che ci  che era stato chiamato era di aspettare il tempo, per il tempo alla fine porta con s  il compimento di ogni desiderio, e come un benefattore fa un dono di questo td tutti coloro che sono disposti ad aspettare."
trad_convivio_trattato_4_2.csv,"Onde dice santo Iacopo apostolo nella sua Pistola   Ecco lo agricola aspetta lo prezioso frutto della terra, pazientemente sostenendo infino che riceva lo temporaneo e lo serotino . E tutte le nostre brighe, se bene venimo a cercare li loro principii, procedono quasi dal non conoscere l uso del tempo.","Come dice san Giacomo Apostolo nella sua lettera   Guarda  il contadino attende il prezioso frutto della terra, pazientemente duraturo fino alla caduta delle piogge precoci e tardive.  Infatti, se studiamo attentamente ci  che causa tutte le nostre liti, scopriamo che provengono in larga misura dal non riconoscere ci  che  , o non  , il momento giusto per fare le cose."
trad_convivio_trattato_4_2.csv,"Dico   poi che d aspettare mi pare, diporroe , cio  lascer  stare,  lo mio stilo , cio  modo,  soave  che d amore parlando  ho e tenuto  e dico di dicere di quello  valore  per lo quale uomo   gentile veracemente. E avegna che  valore  intender si possa per pi  modi, qui si prende  valore  quasi potenza di natura, o vero bontade da quella data, s  come di sotto si vedr .","Quello che dico, allora,     Poich  mi sembra tempo di aspettare, metter  da parte,  cio  lascer  inutilizzato,  il mio stile abituato,  cio  il modo di parlare  dolce  che ho impiegato quando parlavo dell Amore. Dichiaro che il mio tema   quel  degno  il cui possesso rende una persona veramente nobile.  Degno  pu  essere usato in una variet  di sensi  qui significa una capacit  naturale, o meglio, un eccellenza conferita dalla natura, come dir  chiaramente."
trad_convivio_trattato_4_3.csv,"Veduta la sentenza del proemio,   da seguire lo trattato  e per meglio quello mostrare, partire si conviene per le sue parti principali, che sono tre  ch  nella prima si tratta della nobilitade secondo oppinioni d altri  nella seconda si tratta di quella secondo la propia oppinione  nella terza si volge lo parlare alla canzone, ad alcuno adornamento di ci  che detto  .","Ora che il significato dell introduzione   stato chiarito,   tempo di rivolgersi al trattato stesso. Il modo migliore per iniziare a chiarire il suo significato   quello di notare che cade in tre parti. La prima si occupa di ci  che alcune persone pensano nobilt     la seconda espone la vera visione di questo  nella terza la canzone stessa   affrontata attraverso un ornamento di ci  che si dice nel corpo del poema."
trad_convivio_trattato_4_3.csv,"La seconda parte comincia  Dico ch ogni vert  principalmente. La terza comincia  Contra li erranti mia, tu te n andrai. E appresso queste  tre  parti generali, e altre divisioni fare si convegnono, a bene prendere lo  ntelletto che mostrare s intende.","La seconda parte comincia  io affermo che ogni virt  deriva alla fine  e la terza  la mia poesia contro l erringo, dovete essere fuori! Oltre a notare queste parti principali, devo segnalare altre divisioni, per trasmettere una chiara comprensione di ci  che cerco di spiegare."
trad_convivio_trattato_4_3.csv,"Per  nullo si maravigli se per molte divisioni si procede, con ci  sia cosa che grande e alta opera sia per le mani al presente e dalli autori poco cercata, e che lungo convegna essere lo trattato e sottile, nel quale per me ora s entra, a distrigare lo testo perfettamente secondo la sentenza che esso porta.","Non dovrebbe quindi sorprendere che lo svolgimento del tema comporti una molteplicit  di divisioni, poich  qui si sta svolgendo un compito importante e difficile, e in cui gli autori affermati hanno poco interesse  n    sorprendente che il trattato a cui sto introducendo il lettore debba essere lungo e sottile, se devo districare tutti i filoni di significato contenuti nel testo."
trad_convivio_trattato_4_3.csv,"Dunque dico che ora questa prima parte si divide in due  ch  nella prima si pongono l oppinioni altrui, nella seconda si ripruovano quelle  e comincia questa seconda parte  Chi diffinisce   Omo   legno animato .","La prima parte, quindi,   divisa in due sezioni  nella prima racconto le opinioni degli altri  nella seconda le confuto. La seconda parte comincia  Chi d  la definizione  l uomo   legno che   animato. "
trad_convivio_trattato_4_3.csv,"Ancora la prima parte che rimane s  ha due membra  lo primo   la narrazione dell oppinione dello imperadore  lo secondo   la narrazione dell oppinione della gente volgare, che   d ogni ragione ignuda. E comincia questo secondo membro  ed altri fu di pi  lieve savere.","La prima sezione stessa ha due sottosezioni  la prima d  un resoconto di come l opinione dell imperatore   falsa  la seconda fa lo stesso per quanto riguarda l opinione detenuta dalla popolazione generale, un opinione che  , infatti, del tutto inutile. Questa seconda sottosezione inizia  E qualcun altro, di un cast di mente pi  superficiale."
trad_convivio_trattato_4_3.csv,"Dico dunque   Tale imper  , cio  tale us  l officio imperiale  dove   da sapere che Federigo di Soave, ultimo imperadore delli Romani   ultimo dico per rispetto al tempo presente, non ostante che Ridolfo e Andolfo e Alberto poi eletti siano, apresso la sua morte e delli suoi discendenti  , domandato che fosse gentilezza, rispuose ch era antica ricchezza e belli costumi.","Comincio, allora, Un sovrano dell impero, cio , uno che ha tenuto l ufficio imperiale. Quando ha chiesto come avrebbe definito la nobilt , Federico lo Svevo, l ultimo imperatore dei Romani, ha risposto che consisteva in ricchezza secolare e modi piacevoli."
trad_convivio_trattato_4_3.csv,"E dico che  altri fu di pi  lieve savere   ch , pensando e rivolgendo questa diffinizione in ogni parte, lev  via l ultima particola, cio  li belli costumi, e tennesi alla prima, cio  all antica ricchezza  e secondo che  l testo pare dubitare, forse per non avere li belli costumi non volendo perdere lo nome di gentilezza, diffinio quella secondo che per lui facea, cio  possessione d antica ricchezza.","Io vado avanti  Qualcun altro, di un cast di mente pi  superficiale  dopo molto pensiero e riflessione su questa definizione da ogni angolazione, questa persona dispensato con l ultima caratteristica  maniere piacevoli , e si limita al primo  vecchia ricchezza . Come dice il testo con finta esitazione, forse   stato perch  questa persona non aveva egli stesso maniere piacevoli, e tuttavia non ha voluto perdere il suo titolo di nobilt , che ha definito in un modo che gli si adattava  il possesso di ricchezza secolare."
trad_convivio_trattato_4_3.csv,"E dico che questa oppinione   quasi di tutti, dicendo che dietro da costui vanno tutti coloro che fanno altrui gentile per essere di progenie lungamente stata ricca, con ci  sia cosa che quasi tutti cos  latrano.","Continuo a dire che questo parere   tenuto da quasi tutti, quando dico che tutti seguono la sua guida che ritengono che chiunque   nobile semplicemente perch  appartiene a una famiglia che   stata ricca per lungo tempo, perch  questo   abbaiato in coro quasi universale."
trad_convivio_trattato_4_3.csv,"Queste due oppinioni   avegna che l una, come detto  , del tutto sia da non curare   due gravissime ragioni pare che abbiano in aiuto  la prima   che dice lo Filosofo che quello che pare alli pi , impossibile   del tutto essere falso  la seconda ragione   l autoritade della diffinizione dello imperadore.","Sembra che queste due opinioni possano attingere a due fonti molto importanti di sostegno  anche se, come ho detto, una di queste opinioni semplicemente non merita attenzione .Il primo   la convinzione del filosofo che   impossibile che ci  che la maggior parte delle persone detiene dovrebbe essere totalmente falso  l altro   l autorit  dell imperatore, che deve essere tenuto nella massima stima."
trad_convivio_trattato_4_3.csv,"E perch  meglio si veggia poi la vertude della veritade, che ogni autoritade convince, ragionare intendo quanto l una e l altra di queste ragioni aiutatrice e possente  . E prima,  poi che  della imperiale autoritade sapere non si pu  se non si ritruovano le sue radici, di quelle per intenzione in capitolo speziale   da trattare.","Per chiarire pi  chiaramente quanto sia convincente la verit , che   superiore ad ogni autorit , discuto ora esattamente di che cosa ha peso e peso ciascuna di queste fonti. Poich  non si pu  sapere quale valore attribuire all autorit  imperiale a meno che non si ripercuota questo alla sua radice, devo prima dedicare un capitolo speciale alla discussione su questo argomento."
trad_convivio_trattato_4_4.csv,"Lo fondamento radicale della imperiale maiestade, secondo lo vero,   la necessit  della umana civilitade, che a uno fine   ordinata, cio  a vita felice  alla quale nullo per s    sufficiente a venire sanza l aiutorio d alcuno, con ci  sia cosa che l uomo abisogna di molte cose, alle quali uno solo satisfare non pu . E per  dice lo Filosofo che l uomo naturalmente   compagnevole animale.","La vera radice e fondamento dell onore dovuto all imperatore   il bisogno che gli uomini devono esistere nella societ , che   diretta ad un fine, una vita di felicit . Nessun individuo   capace di raggiungere questo da solo, senza l aiuto degli altri, poich  ognuno ha molti bisogni che non pu  soddisfare da solo. Da qui il dictum del filosofo che l uomo   per sua natura un animale sociale."
trad_convivio_trattato_4_4.csv,"E s  come un uomo a sua sufficienza richiede compagnia domestica di famiglia, cos  una casa a sua sufficienza richiede una vicinanza  altrimenti molti difetti sosterrebbe che sarebbero impedimento di felicitade. E per  che una vicinanza  a  s  non pu  in tutto satisfare, conviene a satisfacimento di quella essere la cittade. Ancora la cittade richiede alle sue arti e alle sue difensioni vicenda avere e fratellanza colle circavicine cittadi  e per  fu fatto lo regno.","E proprio come l individuo per il suo compimento richiede la societ  domestica di una famiglia, cos  la famiglia richiede che il suo compimento sia parte di un quartiere  altrimenti sarebbe carente in molti modi, e quindi essere impedito di raggiungere la felicit . Ancora una volta, un unico quartiere non pu  soddisfare tutti i suoi bisogni  per questo   necessaria la citt . Per il commercio e la difesa, la citt  a sua volta ha bisogno di cooperare con, e avere relazioni amichevoli con, citt  circostanti  e cos    nato il regno."
trad_convivio_trattato_4_4.csv,"Onde, con ci  sia cosa che l animo umano in terminata possessione di terra non si queti, ma sempre desideri gloria d acquistare, s  come per esperienza vedemo, discordie e guerre conviene surgere intra regno e regno, le quali sono tribulazioni delle cittadi, e per le cittadi delle vicinanze, e per le vicinanze delle case  e per le case  dell uomo  e cos  s impedisce la felicitade.","Poich  la psiche umana non pu  accontentarsi di possedere una quantit  limitata di terra, ma, come ci dice l esperienza, desidera sempre la gloria di fare ulteriori acquisizioni, litigi e guerre inevitabilmente spuntano tra i vari regni. Questi sono il flagello delle citt , e attraverso le citt  dei quartieri, e attraverso i quartieri delle famiglie, e attraverso le famiglie dell individuo. Il risultato   che   impossibile raggiungere la felicit ."
trad_convivio_trattato_4_4.csv,"Il perch , a queste guerre e alle loro cagioni t rre via, conviene di necessitade tutta la terra, e quanto all umana generazione a possedere   dato, essere Monarchia, cio  uno solo principato, e uno prencipe avere  lo quale, tutto possedendo e pi  desiderare non possendo, li regi tegna contenti nelli termini delli regni, s  che pace intra loro sia, nella quale si posino le cittadi, e in questa posa le vicinanze s amino,  e  in questo amore le case prendano ogni loro bisogno, lo qual preso, l uomo viva felicemente  che   quello per che esso   nato.","Per sradicare queste guerre e le loro cause,   quindi assolutamente necessario che il mondo intero, e tutto ci  che la razza umana   capace di possedere sia una monarchia, cio  che sia sotto il dominio di una sola regola e di un solo sovrano  il sovrano stesso avrebbe tutto e non avrebbe pi  nulla da desiderare, e cos  avrebbe fatto s  che i re fossero contenti di rimanere entro i limiti dei loro regni, e quindi mantenere la pace tra di loro. Di conseguenza, le citt  sarebbero in pace, i quartieri di questa pace vivrebbero in amicizia, e le famiglie attraverso questa amicizia otterranno tutto ci  di cui hanno bisogno, in modo che, infine, l individuo vivrebbe felicemente, che   il fine per cui   nato."
trad_convivio_trattato_4_4.csv,"E a queste ragioni si possono reducere parole del Filosofo ch elli nella Politica dice, che quando pi  cose ad uno fine sono ordinate, una di quelle conviene essere regolante o vero reggente, e tutte l altre rette e regolate. S  come vedemo in una nave, che diversi offic  e diversi fini di quella a uno solo fine sono ordinati, cio  a prendere loro desiderato porto per salutevole via  dove, s  come ciascuno ufficiale ordina la propia operazione nel propio fine, cos    uno che tutti questi fini considera, e ordina quelli nell ultimo di tutti  e questo   lo nocchiero, alla cui voce tutti obedire deono.","La conferma di questa linea di ragionamento si trova in quello che il filosofo dice nella politica  in una pluralit  diretta ad un fine, un membro deve dirigere e governare, e tutti gli altri devono essere governati e diretti. Una nave   un buon esempio  su di essa i vari compiti e fini perseguiti dai marinai sono diretti ad un unico fine, quello di raggiungere il loro porto destinato dopo aver goduto di un viaggio prospero. Qui vediamo che proprio come ogni ufficiale dirige la sua particolare attivit  al suo fine particolare, cos  c   una persona la cui preoccupazione   tutti i fini particolari, e che li dirige al loro unico fine finale    il capitano e tutti devono obbedire ai suoi comandi."
